"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.708029277E1,-2.290677221E-4,-1.374406274E-3,3.817795368E-4,1.444721511E-3
1.708270720E1,-8.399150101E-4,-1.527118147E-4,-1.450762269E-3,1.683297147E-3
1.708512158E1,-1.450762269E-3,1.068982761E-3,3.817795368E-4,1.842061595E-3
1.708753600E1,-2.290677221E-4,1.679830020E-3,-8.399150101E-4,1.892024879E-3
1.708995043E1,-8.399150101E-4,-1.527118147E-4,3.817795368E-4,9.351650856E-4
1.709236486E1,-2.290677221E-4,-7.635590737E-4,-1.450762269E-3,1.655356651E-3
1.709477928E1,1.068982761E-3,-1.527118147E-4,-8.399150101E-4,1.368028606E-3
1.709719371E1,3.817795368E-4,4.581354442E-4,-2.290677221E-4,6.388393548E-4
1.709960814E1,3.817795368E-4,-1.527118147E-4,3.817795368E-4,5.610990357E-4
1.710202257E1,-8.399150101E-4,4.581354442E-4,3.817795368E-4,1.030097531E-3
1.710443699E1,-8.399150101E-4,-1.374406274E-3,-8.399150101E-4,1.816564630E-3
1.710685137E1,1.068982761E-3,-7.635590737E-4,1.603474026E-3,2.072890628E-3
1.710926579E1,1.068982761E-3,-1.527118147E-4,3.817795368E-4,1.145338665E-3
1.711168022E1,3.817795368E-4,4.581354442E-4,1.603474026E-3,1.710781298E-3
1.711409465E1,-1.450762269E-3,1.068982761E-3,9.926267667E-4,2.057363168E-3
1.711650908E1,-8.399150101E-4,4.581354442E-4,3.817795368E-4,1.030097531E-3
1.711892350E1,1.679830020E-3,1.068982761E-3,-8.399150101E-4,2.161020654E-3
1.712133793E1,3.817795368E-4,-1.527118147E-4,9.926267667E-4,1.074422827E-3
1.712375236E1,3.817795368E-4,-1.527118147E-4,3.817795368E-4,5.610990357E-4
1.712616673E1,1.068982761E-3,1.068982761E-3,3.817795368E-4,1.559231831E-3
1.712858116E1,4.581354442E-4,4.581354442E-4,9.926267667E-4,1.185362421E-3
1.713099559E1,4.581354442E-4,-1.527118147E-4,-8.399150101E-4,9.688478765E-4
1.713341001E1,4.581354442E-4,4.581354442E-4,-2.290677221E-4,6.872031663E-4
1.713582444E1,-8.399150101E-4,-1.527118147E-4,-2.290677221E-4,8.838835579E-4
1.713823887E1,4.581354442E-4,-7.635590737E-4,9.926267667E-4,1.333498572E-3
1.714065329E1,-8.399150101E-4,-7.635590737E-4,9.926267667E-4,1.507908346E-3
1.714306772E1,-2.290677221E-4,-7.635590737E-4,3.817795368E-4,8.838835303E-4
1.714548210E1,-2.290677221E-4,-7.635590737E-4,3.817795368E-4,8.838835303E-4
1.714789652E1,-1.450762269E-3,-1.527118147E-4,-2.290677221E-4,1.476653000E-3
1.715031095E1,-8.399150101E-4,4.581354442E-4,-8.399150101E-4,1.273107432E-3
1.715272538E1,1.679830020E-3,1.068982761E-3,-2.290677221E-4,2.004251746E-3
1.715513980E1,1.068982761E-3,-1.527118147E-4,9.926267667E-4,1.466749106E-3
1.715755423E1,-1.527118147E-4,-1.527118147E-4,9.926267667E-4,1.015849248E-3
1.715996866E1,-1.527118147E-4,4.581354442E-4,-8.399150101E-4,9.688478765E-4
1.716238309E1,-1.527118147E-4,-7.635590737E-4,9.926267667E-4,1.261606617E-3
1.716479746E1,-8.399150101E-4,1.068982761E-3,-2.290677221E-4,1.378641864E-3
1.716721189E1,1.068982761E-3,-7.635590737E-4,-2.290677221E-4,1.333498641E-3
1.716962632E1,-1.527118147E-4,4.581354442E-4,3.817795368E-4,6.156010058E-4
1.717204074E1,-1.527118147E-4,-1.527118147E-4,-8.399150101E-4,8.672364274E-4
1.717445517E1,-1.527118147E-4,1.068982761E-3,-8.399150101E-4,1.368028606E-3
1.717686960E1,-8.399150101E-4,4.581354442E-4,-1.450762269E-3,1.737830967E-3
1.717928402E1,-1.527118147E-4,-7.635590737E-4,-8.399150101E-4,1.145338632E-3
1.718169845E1,1.068982761E-3,-1.527118147E-4,3.817795368E-4,1.145338665E-3
1.718411283E1,1.679830020E-3,-1.374406274E-3,-2.290677221E-4,2.182497085E-3
1.718652725E1,-8.399150101E-4,-1.374406274E-3,-8.399150101E-4,1.816564630E-3
1.718894168E1,1.068982761E-3,-7.635590737E-4,-2.290677221E-4,1.333498641E-3
1.719135611E1,4.581354442E-4,-7.635590737E-4,-8.399150101E-4,1.224078334E-3
1.719377053E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
1.719618496E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
1.719859939E1,-1.527118147E-4,-7.635590737E-4,9.926267667E-4,1.261606617E-3
1.720101382E1,1.679830020E-3,-7.635590737E-4,3.817795368E-4,1.884305435E-3
1.720342819E1,4.581354442E-4,4.581354442E-4,1.603474026E-3,1.729423349E-3
1.720584262E1,-1.527118147E-4,-1.527118147E-4,3.817795368E-4,4.386312933E-4
1.720825704E1,1.068982761E-3,-1.527118147E-4,-8.399150101E-4,1.368028606E-3
1.721067147E1,1.679830020E-3,-1.527118147E-4,-8.399150101E-4,1.884305448E-3
1.721308590E1,4.581354442E-4,-7.635590737E-4,-2.290677221E-4,9.194468802E-4
1.721550033E1,4.581354442E-4,-7.635590737E-4,-8.399150101E-4,1.224078334E-3
1.721791475E1,-1.527118147E-4,-1.527118147E-4,-1.450762269E-3,1.466749112E-3
1.722032918E1,-1.527118147E-4,-7.635590737E-4,-2.061609412E-3,2.203764217E-3
1.722274356E1,-8.399150101E-4,-7.635590737E-4,3.817795368E-4,1.197595632E-3
1.722515798E1,-8.399150101E-4,-1.527118147E-4,-1.450762269E-3,1.683297147E-3
1.722757241E1,-1.527118147E-4,4.581354442E-4,9.926267667E-4,1.103864521E-3
1.722998684E1,-1.527118147E-4,4.581354442E-4,-2.290677221E-4,5.344913516E-4
1.723240126E1,-1.450762269E-3,-7.635590737E-4,-8.399150101E-4,1.842061575E-3
1.723481569E1,-1.450762269E-3,-7.635590737E-4,9.926267667E-4,1.916518071E-3
1.723723012E1,-1.527118147E-4,-7.635590737E-4,-2.290677221E-4,8.116744290E-4
1.723964454E1,1.068982761E-3,4.581354442E-4,3.817795368E-4,1.224078365E-3
1.724205892E1,4.581354442E-4,-2.596100792E-3,-2.290677221E-4,2.646148036E-3
1.724447335E1,-1.527118147E-4,1.068982761E-3,3.817795368E-4,1.145338665E-3
1.724688777E1,-1.527118147E-4,4.581354442E-4,-2.672456671E-3,2.715738139E-3
1.724930220E1,-1.450762269E-3,4.581354442E-4,9.926267667E-4,1.816564655E-3
1.725171663E1,4.581354442E-4,-1.527118147E-4,-2.290677221E-4,5.344913516E-4
1.725413106E1,4.581354442E-4,-1.985253533E-3,1.603474026E-3,2.592729957E-3
1.725654548E1,-1.450762269E-3,-1.985253533E-3,3.817795368E-4,2.488312353E-3
1.725895991E1,4.581354442E-4,-7.635590737E-4,9.926267667E-4,1.333498572E-3
1.726137428E1,4.581354442E-4,-1.527118147E-4,9.926267667E-4,1.103864521E-3
1.726378871E1,-2.290677221E-4,-1.527118147E-4,3.817795368E-4,4.706894246E-4
1.726620314E1,-2.290677221E-4,-1.527118147E-4,-2.290677221E-4,3.581409513E-4
1.726861756E1,-2.290677221E-4,-7.635590737E-4,2.214321401E-3,2.353447205E-3
1.727103199E1,-8.399150101E-4,-1.985253533E-3,-2.290677221E-4,2.167754792E-3
1.727344642E1,-8.399150101E-4,-1.374406274E-3,-8.399150101E-4,1.816564630E-3
1.727586085E1,-8.399150101E-4,4.581354442E-4,3.817795368E-4,1.030097531E-3
1.727827527E1,-2.290677221E-4,4.581354442E-4,3.817795368E-4,6.388393548E-4
1.728068965E1,-8.399150101E-4,-1.527118147E-4,9.926267667E-4,1.309231080E-3
1.728310408E1,-8.399150101E-4,4.581354442E-4,-1.450762269E-3,1.737830967E-3
1.728551850E1,4.581354442E-4,-1.527118147E-4,-8.399150101E-4,9.688478765E-4
1.728793293E1,4.581354442E-4,1.068982761E-3,-2.290677221E-4,1.185362498E-3
1.729034736E1,4.581354442E-4,4.581354442E-4,-8.399150101E-4,1.060770189E-3
1.729276178E1,4.581354442E-4,1.068982761E-3,-8.399150101E-4,1.434597314E-3
1.729517621E1,-1.450762269E-3,-1.527118147E-4,-2.290677221E-4,1.476653000E-3
1.729759059E1,1.068982761E-3,-7.635590737E-4,-2.290677221E-4,1.333498641E-3
1.730000501E1,1.068982761E-3,-1.527118147E-4,-2.290677221E-4,1.103864604E-3
1.730241944E1,1.679830020E-3,-1.374406274E-3,9.926267667E-4,2.386656532E-3
1.730483387E1,4.581354442E-4,-7.635590737E-4,3.817795368E-4,9.688478513E-4
1.730724829E1,-8.399150101E-4,-7.635590737E-5,-2.290677221E-4,8.739333328E-4
1.730966272E1,-2.290677221E-4,-6.872031372E-4,-2.290677221E-4,7.597316595E-4
1.731207715E1,4.581354442E-4,-7.635590737E-5,-1.450762269E-3,1.523295595E-3
1.731449158E1,-2.290677221E-4,-6.872031372E-4,-1.450762269E-3,1.621552137E-3
1.731690595E1,1.068982761E-3,-6.872031372E-4,-2.290677221E-4,1.291295596E-3
1.731932038E1,4.581354442E-4,-7.635590737E-5,3.817795368E-4,6.012270158E-4
1.732173481E1,-8.399150101E-4,-7.635590737E-5,3.817795368E-4,9.257662035E-4
1.732414923E1,-2.290677221E-4,-7.635590737E-5,9.926267667E-4,1.021572388E-3
1.732656366E1,-2.290677221E-4,-6.872031372E-4,-2.290677221E-4,7.597316595E-4
1.732897809E1,-1.450762269E-3,-1.298050396E-3,-2.290677221E-4,1.960132142E-3
1.733139251E1,-1.527118147E-4,5.344913807E-4,-2.290677221E-4,6.012270417E-4
1.733380694E1,4.581354442E-4,5.344913807E-4,3.817795368E-4,8.008275320E-4
1.733622132E1,4.581354442E-4,-6.872031372E-4,-2.290677221E-4,8.570929111E-4
1.733863574E1,-8.399150101E-4,-7.635590737E-5,-8.399150101E-4,1.190270840E-3
1.734105017E1,-1.450762269E-3,-7.635590737E-5,-2.290677221E-4,1.470718670E-3
1.734346460E1,-1.527118147E-4,-6.872031372E-4,9.926267667E-4,1.216912876E-3
1.734587902E1,1.068982761E-3,-7.635590737E-5,3.817795368E-4,1.137677451E-3
1.734829345E1,-1.527118147E-4,5.344913807E-4,-8.399150101E-4,1.007203633E-3
1.735070788E1,-1.527118147E-4,-6.872031372E-4,9.926267667E-4,1.216912876E-3
1.735312230E1,1.068982761E-3,-6.872031372E-4,-1.450762269E-3,1.928648091E-3
1.735553673E1,-1.450762269E-3,-7.635590737E-5,-1.450762269E-3,2.053108021E-3
1.735795111E1,-1.527118147E-4,-7.635590737E-5,-8.399150101E-4,8.570929630E-4
1.736036553E1,4.581354442E-4,-7.635590737E-5,9.926267667E-4,1.095913413E-3
1.736277996E1,-8.399150101E-4,-7.635590737E-5,9.926267667E-4,1.302534202E-3
1.736519439E1,4.581354442E-4,-1.298050396E-3,3.817795368E-4,1.428488198E-3
1.736760882E1,1.068982761E-3,-1.298050396E-3,-2.290677221E-4,1.697094870E-3
1.737002324E1,4.581354442E-4,-6.872031372E-4,1.603474026E-3,1.803681011E-3
1.737243767E1,1.068982761E-3,-7.635590737E-5,3.817795368E-4,1.137677451E-3
1.737485204E1,1.068982761E-3,-6.872031372E-4,3.817795368E-4,1.326924229E-3
1.737726647E1,-1.527118147E-4,-6.108472589E-4,-8.399150101E-4,1.049720199E-3
1.737968090E1,4.581354442E-4,6.108472589E-4,9.926267667E-4,1.252329971E-3
1.738209533E1,1.068982761E-3,6.108472589E-4,-2.290677221E-4,1.252330044E-3
1.738450975E1,1.679830020E-3,-1.221694518E-3,9.926267667E-4,2.302102146E-3
1.738692418E1,1.068982761E-3,-0.000000000E0,9.926267667E-4,1.458777585E-3
1.738933861E1,1.068982761E-3,-6.108472589E-4,-2.290677221E-4,1.252330044E-3
1.739175303E1,-8.399150101E-4,-6.108472589E-4,9.926267667E-4,1.436627821E-3
1.739416741E1,2.290677279E-3,6.108472589E-4,-2.290677221E-4,2.381765898E-3
1.739658184E1,1.068982761E-3,-0.000000000E0,-8.399150101E-4,1.359478344E-3
1.739899626E1,-1.527118147E-4,6.108472589E-4,-8.399150101E-4,1.049720199E-3
1.740141069E1,-1.527118147E-4,1.221694518E-3,3.817795368E-4,1.289036077E-3
1.740382512E1,4.581354442E-4,-6.108472589E-4,3.817795368E-4,8.536849968E-4
1.740623954E1,4.581354442E-4,1.221694518E-3,3.817795368E-4,1.359478280E-3
1.740865397E1,-8.399150101E-4,-0.000000000E0,-8.399150101E-4,1.187819199E-3
1.741106840E1,-1.527118147E-4,-6.108472589E-4,9.926267667E-4,1.175484228E-3
1.741348283E1,-1.527118147E-4,0.000000000E0,-1.450762269E-3,1.458777591E-3
1.741589720E1,4.581354442E-4,-6.108472589E-4,-8.399150101E-4,1.135112190E-3
1.741831163E1,4.581354442E-4,0.000000000E0,-8.399150101E-4,9.567368026E-4
1.742072606E1,1.679830020E-3,-6.108472589E-4,-2.290677221E-4,1.802064175E-3
1.742314048E1,4.581354442E-4,0.000000000E0,-2.290677221E-4,5.122109981E-4
1.742555491E1,-8.399150101E-4,-6.108472589E-4,-2.290677221E-4,1.063514748E-3
1.742796934E1,-1.450762269E-3,-1.221694518E-3,-1.450762269E-3,2.387877681E-3
1.743038376E1,-2.290677221E-4,0.000000000E0,-1.450762269E-3,1.468735232E-3
1.743279819E1,-8.399150101E-4,0.000000000E0,-8.399150101E-4,1.187819199E-3
1.743521256E1,-2.290677221E-4,0.000000000E0,-2.290677221E-4,3.239506793E-4
1.743762699E1,4.581354442E-4,-6.108472589E-4,3.817795368E-4,8.536849968E-4
1.744004142E1,1.068982761E-3,-1.221694518E-3,3.817795368E-4,1.667638226E-3
1.744245585E1,1.068982761E-3,-1.221694518E-3,-2.290677221E-4,1.639430895E-3
1.744487027E1,4.581354442E-4,6.108472589E-4,9.926267667E-4,1.252329971E-3
1.744728470E1,4.581354442E-4,6.108472589E-4,3.817795368E-4,8.536849968E-4
1.744969913E1,-8.399150101E-4,6.108472589E-4,-8.399150101E-4,1.335682905E-3
1.745211350E1,1.679830020E-3,7.635590737E-5,-2.290677221E-4,1.697094913E-3
1.745452793E1,-8.399150101E-4,-5.344913807E-4,3.817795368E-4,1.066252257E-3
1.745694236E1,-2.290677221E-4,7.635590737E-5,-2.290677221E-4,3.328276840E-4
1.745935678E1,3.817795368E-4,7.635590737E-5,-2.290677221E-4,4.517276399E-4
1.746177121E1,-8.399150101E-4,6.872031372E-4,9.926267667E-4,1.470718625E-3
1.746418564E1,-2.290677221E-4,6.872031372E-4,-8.399150101E-4,1.109133625E-3
1.746660006E1,-8.399150101E-4,7.635590737E-5,-1.450762269E-3,1.678093743E-3
1.746901449E1,-8.399150101E-4,-5.344913807E-4,-2.290677221E-4,1.021572455E-3
1.747142887E1,-2.290677221E-4,7.635590737E-5,-8.399150101E-4,8.739333328E-4
1.747384329E1,-1.450762269E-3,-5.344913807E-4,3.817795368E-4,1.592528748E-3
1.747625772E1,-2.290677221E-4,7.635590737E-5,3.817795368E-4,4.517276399E-4
1.747867215E1,-1.450762269E-3,1.298050396E-3,-2.290677221E-4,1.960132142E-3
1.748108658E1,-1.450762269E-3,1.298050396E-3,9.926267667E-4,2.185166788E-3
1.748350100E1,3.817795368E-4,7.635590737E-5,2.290677279E-3,2.323529263E-3
1.748591543E1,3.817795368E-4,7.635590737E-5,-7.635590737E-4,8.570929345E-4
1.748832986E1,-1.450762269E-3,7.635590737E-5,1.068982761E-3,1.803681105E-3
1.749074428E1,9.926267667E-4,6.872031372E-4,4.581354442E-4,1.291295526E-3
1.749315866E1,3.817795368E-4,1.298050396E-3,1.068982761E-3,1.724359182E-3
1.749557309E1,-8.399150101E-4,6.872031372E-4,4.581354442E-4,1.177961570E-3
1.749798751E1,-8.399150101E-4,6.872031372E-4,-1.527118147E-4,1.095913443E-3
1.750040194E1,1.603474026E-3,7.635590737E-5,4.581354442E-4,1.669385294E-3
1.750281637E1,-8.399150101E-4,-5.344913807E-4,-1.527118147E-4,1.007203633E-3
1.750523079E1,3.817795368E-4,-5.344913807E-4,1.679830020E-3,1.803681110E-3
1.750764522E1,-8.399150101E-4,-5.344913807E-4,4.581354442E-4,1.095913475E-3
1.751005960E1,-2.290677221E-4,1.298050396E-3,1.679830020E-3,2.135236696E-3
1.751247402E1,3.817795368E-4,6.872031372E-4,4.581354442E-4,9.098856257E-4
1.751488845E1,-2.290677221E-4,6.872031372E-4,4.581354442E-4,8.570929111E-4
1.751730288E1,3.817795368E-4,7.635590737E-5,4.581354442E-4,6.012270158E-4
1.751971730E1,-2.290677221E-4,7.635590737E-5,4.581354442E-4,5.178709599E-4
1.752213173E1,3.817795368E-4,7.635590737E-5,-1.374406274E-3,1.428488168E-3
1.752454616E1,-8.399150101E-4,-1.145338640E-3,-1.527118147E-4,1.428488265E-3
1.752696059E1,9.926267667E-4,6.872031372E-4,-7.635590737E-4,1.428488190E-3
1.752937496E1,-2.290677221E-4,-1.756185899E-3,1.068982761E-3,2.068667464E-3
1.753178939E1,-8.399150101E-4,-5.344913807E-4,-1.527118147E-4,1.007203633E-3
1.753420382E1,9.926267667E-4,6.872031372E-4,4.581354442E-4,1.291295526E-3
1.753661824E1,9.926267667E-4,-5.344913807E-4,-7.635590737E-4,1.361620870E-3
1.753903267E1,-8.399150101E-4,-5.344913807E-4,4.581354442E-4,1.095913475E-3
1.754144710E1,-2.290677221E-4,7.635590737E-5,-7.635590737E-4,8.008275126E-4
1.754386152E1,3.817795368E-4,7.635590737E-5,-1.374406274E-3,1.428488168E-3
1.754627595E1,-8.399150101E-4,7.635590737E-5,-7.635590737E-4,1.137677418E-3
1.754869038E1,-8.399150101E-4,7.635590737E-5,-1.527118147E-4,8.570929630E-4
1.755110475E1,-8.399150101E-4,6.872031372E-4,1.068982761E-3,1.523295612E-3
1.755351918E1,9.926267667E-4,7.635590737E-5,1.068982761E-3,1.460774543E-3
1.755593361E1,-2.290677221E-4,1.298050396E-3,1.679830020E-3,2.135236696E-3
1.755834803E1,-2.290677221E-4,7.635590737E-5,-1.527118147E-4,2.856976448E-4
1.756076246E1,-2.290677221E-4,7.635590737E-5,-2.290677221E-4,3.328276840E-4
1.756317689E1,3.817795368E-4,-5.344913807E-4,-2.290677221E-4,6.956354448E-4
1.756559132E1,3.817795368E-4,6.872031372E-4,1.603474026E-3,1.785814301E-3
1.756800569E1,-8.399150101E-4,6.872031372E-4,-2.290677221E-4,1.109133625E-3
1.757042012E1,-1.450762269E-3,6.872031372E-4,9.926267667E-4,1.887396941E-3
1.757283454E1,3.817795368E-4,7.635590737E-5,3.817795368E-4,5.452902476E-4
1.757524897E1,-1.450762269E-3,-5.344913807E-4,3.817795368E-4,1.592528748E-3
1.757766340E1,-1.450762269E-3,-5.344913807E-4,9.926267667E-4,1.837307839E-3
1.758007783E1,-8.399150101E-4,-5.344913807E-4,-2.290677221E-4,1.021572455E-3
1.758249225E1,-2.290677221E-4,7.635590737E-5,-2.061609412E-3,2.075701234E-3
1.758490668E1,-1.450762269E-3,7.635590737E-5,-2.290677221E-4,1.470718670E-3
1.758732106E1,-8.399150101E-4,6.872031372E-4,3.817795368E-4,1.150417746E-3
1.758973548E1,-2.290677221E-4,7.635590737E-5,-8.399150101E-4,8.739333328E-4
1.759214991E1,-8.399150101E-4,6.872031372E-4,-8.399150101E-4,1.372283717E-3
1.759456434E1,-2.290677221E-4,7.635590737E-5,-8.399150101E-4,8.739333328E-4
1.759697876E1,3.817795368E-4,7.635590737E-5,-2.290677221E-4,4.517276399E-4
1.759939319E1,9.926267667E-4,7.635590737E-5,-1.450762269E-3,1.759502567E-3
1.760180762E1,1.679830020E-3,-5.344913807E-4,3.817795368E-4,1.803681110E-3
1.760422204E1,9.926267667E-4,6.872031372E-4,9.926267667E-4,1.562966394E-3
1.760663647E1,-2.290677221E-4,7.635590737E-5,3.817795368E-4,4.517276399E-4
1.760905085E1,-8.399150101E-4,-1.145338640E-3,-8.399150101E-4,1.650065165E-3
1.761146527E1,-2.290677221E-4,7.635590737E-5,-8.399150101E-4,8.739333328E-4
1.761387970E1,-2.290677221E-4,-5.344913807E-4,-8.399150101E-4,1.021572455E-3
1.761629413E1,-1.450762269E-3,7.635590737E-5,9.926267667E-4,1.759502567E-3
1.761870856E1,-1.450762269E-3,-5.344913807E-4,9.926267667E-4,1.837307839E-3
1.762112298E1,-2.290677221E-4,7.635590737E-5,2.214321401E-3,2.227447309E-3
1.762353741E1,3.817795368E-4,7.635590737E-5,9.926267667E-4,1.066252192E-3
1.762595184E1,-2.290677221E-4,6.872031372E-4,-1.450762269E-3,1.621552137E-3
1.762836621E1,3.817795368E-4,6.872031372E-4,-2.290677221E-4,8.188258593E-4
1.763078064E1,-2.290677221E-4,6.872031372E-4,-2.290677221E-4,7.597316595E-4
1.763319507E1,-1.450762269E-3,1.298050396E-3,-8.399150101E-4,2.120165846E-3
1.763560949E1,-2.290677221E-4,7.635590737E-5,-2.290677221E-4,3.328276840E-4
1.763802392E1,4.581354442E-4,6.872031372E-4,-2.290677221E-4,8.570929111E-4
1.764043835E1,4.581354442E-4,1.298050396E-3,-2.290677221E-4,1.395455100E-3
1.764285277E1,-2.290677221E-4,-1.145338640E-3,-1.450762269E-3,1.862520814E-3
1.764526720E1,4.581354442E-4,-1.145338640E-3,9.926267667E-4,1.583349798E-3
1.764768158E1,-8.399150101E-4,-5.344913807E-4,-8.399150101E-4,1.302534255E-3
1.765009600E1,4.581354442E-4,1.298050396E-3,-1.450762269E-3,1.999883516E-3
1.765251043E1,1.068982761E-3,7.635590737E-5,-1.450762269E-3,1.803681105E-3
1.765492486E1,-1.527118147E-4,-5.344913807E-4,-8.399150101E-4,1.007203633E-3
1.765733928E1,-8.399150101E-4,-5.344913807E-4,-8.399150101E-4,1.302534255E-3
1.765975371E1,-1.527118147E-4,1.298050396E-3,-2.290677221E-4,1.326924169E-3
1.766216814E1,-8.399150101E-4,6.872031372E-4,9.926267667E-4,1.470718625E-3
1.766458256E1,4.581354442E-4,6.872031372E-4,-8.399150101E-4,1.177961570E-3
1.766699694E1,-1.527118147E-4,-5.344913807E-4,-1.450762269E-3,1.553612917E-3
1.766941137E1,-8.399150101E-4,6.872031372E-4,3.817795368E-4,1.150417746E-3
1.767182579E1,4.581354442E-4,-5.344913807E-4,-2.290677221E-4,7.402980093E-4
1.767424022E1,4.581354442E-4,-2.367033157E-3,-2.290677221E-4,2.421818754E-3
1.767665465E1,-1.527118147E-4,7.635590737E-5,-2.290677221E-4,2.856976448E-4
1.767906908E1,1.679830020E-3,7.635590737E-5,-2.061609412E-3,2.660430884E-3
1.768148350E1,1.068982761E-3,-5.344913807E-4,-1.450762269E-3,1.879658570E-3
1.768389793E1,1.068982761E-3,-5.344913807E-4,-2.290677221E-4,1.216912980E-3
1.768631230E1,-1.527118147E-4,6.872031372E-4,-2.290677221E-4,7.402979613E-4
1.768872673E1,-7.635590737E-4,1.298050396E-3,-8.399150101E-4,1.724359160E-3
1.769114116E1,-7.635590737E-4,7.635590737E-5,3.817795368E-4,8.570929345E-4
1.769355559E1,4.581354442E-4,7.635590737E-5,-2.290677221E-4,5.178709599E-4
1.769597001E1,-1.374406274E-3,6.872031372E-4,1.603474026E-3,2.220893899E-3
1.769838444E1,-1.527118147E-4,1.908897655E-3,-2.290677221E-4,1.928648018E-3
1.770079887E1,-7.635590737E-4,1.298050396E-3,3.817795368E-4,1.553612855E-3
1.770321329E1,-1.527118147E-4,7.635590737E-5,3.817795368E-4,4.182185286E-4
1.770562767E1,-7.635590737E-4,7.635590737E-5,-8.399150101E-4,1.137677418E-3
1.770804210E1,-1.527118147E-4,7.635590737E-5,-8.399150101E-4,8.570929630E-4
1.771045652E1,-1.527118147E-4,7.635590737E-5,-1.450762269E-3,1.460774549E-3
1.771287095E1,-1.527118147E-4,-5.344913807E-4,-2.290677221E-4,6.012270417E-4
1.771528538E1,-7.635590737E-4,6.872031372E-4,-2.290677221E-4,1.052493531E-3
1.771769981E1,4.581354442E-4,7.635590737E-5,9.926267667E-4,1.095913413E-3
1.772011423E1,-1.527118147E-4,7.635590737E-5,-2.290677221E-4,2.856976448E-4
1.772252866E1,4.581354442E-4,-1.145338640E-3,3.817795368E-4,1.291295589E-3
1.772494303E1,-1.374406274E-3,-5.344913807E-4,-2.290677221E-4,1.492362444E-3
1.772735746E1,-7.635590737E-4,7.635590737E-5,3.817795368E-4,8.570929345E-4
1.772977189E1,-7.635590737E-4,7.635590737E-5,-2.290677221E-4,8.008275126E-4
1.773218632E1,-7.635590737E-4,7.635590737E-5,3.817795368E-4,8.570929345E-4
1.773460074E1,-7.635590737E-4,7.635590737E-5,-2.290677221E-4,8.008275126E-4
1.773701517E1,-1.527118147E-4,7.635590737E-5,-2.290677221E-4,2.856976448E-4
1.773942960E1,-1.527118147E-4,7.635590737E-5,9.926267667E-4,1.007203565E-3
1.774184402E1,4.581354442E-4,-5.344913807E-4,-7.635590737E-4,1.038552637E-3
1.774425840E1,4.581354442E-4,-5.344913807E-4,1.068982761E-3,1.279958306E-3
1.774667283E1,1.756185899E-3,6.872031372E-4,1.679830020E-3,2.525522908E-3
1.774908725E1,4.581354442E-4,-5.344913807E-4,1.068982761E-3,1.279958306E-3
1.775150168E1,4.581354442E-4,-1.145338640E-3,-1.527118147E-4,1.242984144E-3
1.775391611E1,-1.527118147E-4,-5.344913807E-4,1.068982761E-3,1.204875960E-3
1.775633053E1,-7.635590737E-4,-5.344913807E-4,-1.527118147E-4,9.444704301E-4
1.775874496E1,4.581354442E-4,7.635590737E-5,4.581354442E-4,6.523851585E-4
1.776115939E1,-1.527118147E-4,7.635590737E-5,-1.527118147E-4,2.290677221E-4
1.776357382E1,-7.635590737E-4,6.872031372E-4,1.068982761E-3,1.482563575E-3
1.776598819E1,4.581354442E-4,7.635590737E-5,-1.527118147E-4,4.889163611E-4
1.776840262E1,4.581354442E-4,-1.145338640E-3,4.581354442E-4,1.315893905E-3
1.777081704E1,-7.635590737E-4,6.872031372E-4,4.581354442E-4,1.124792735E-3
1.777323147E1,-1.374406274E-3,7.635590737E-5,-1.527118147E-4,1.384970660E-3
1.777564590E1,-1.374406274E-3,-5.344913807E-4,-1.985253533E-3,2.473035632E-3
1.777806033E1,-7.635590737E-4,7.635590737E-5,4.581354442E-4,8.937229821E-4
