"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.821712556E1,7.635590737E-5,2.290677221E-4,-1.527118147E-4
5.822678280E1,-5.344913807E-4,2.290677221E-4,-6.872031372E-4
5.823643999E1,7.635590737E-5,2.290677221E-4,-7.635590737E-5
5.824609723E1,-5.344913807E-4,-3.817795368E-4,-7.635590737E-5
5.825575446E1,6.872031372E-4,-3.817795368E-4,5.344913807E-4
5.826541165E1,7.635590737E-5,8.399150101E-4,-7.635590737E-5
5.827506889E1,-5.344913807E-4,2.290677221E-4,-7.635590737E-5
5.828472613E1,-5.344913807E-4,2.290677221E-4,-7.635590737E-5
5.829438332E1,-5.344913807E-4,8.399150101E-4,-7.635590737E-5
5.830404056E1,-5.344913807E-4,8.399150101E-4,5.344913807E-4
5.831369780E1,6.872031372E-4,2.290677221E-4,-7.635590737E-5
5.832335498E1,7.635590737E-5,2.290677221E-4,-7.635590737E-5
5.833301223E1,7.635590737E-5,2.290677221E-4,-7.635590737E-5
5.834266946E1,7.635590737E-5,2.290677221E-4,-7.635590737E-5
5.835232670E1,7.635590737E-5,-3.817795368E-4,-7.635590737E-5
5.836198389E1,-5.344913807E-4,2.290677221E-4,-7.635590737E-5
5.837164113E1,7.635590737E-5,2.290677221E-4,5.344913807E-4
5.838129832E1,7.635590737E-5,-3.817795368E-4,-7.635590737E-5
5.839095556E1,-5.344913807E-4,-3.817795368E-4,-7.635590737E-5
5.840061280E1,-5.344913807E-4,-3.817795368E-4,-7.635590737E-5
5.841027004E1,-1.145338640E-3,-3.817795368E-4,5.344913807E-4
5.841992722E1,-5.344913807E-4,-3.817795368E-4,-7.635590737E-5
5.842958446E1,-5.344913807E-4,2.290677221E-4,-6.872031372E-4
5.843924170E1,-5.344913807E-4,8.399150101E-4,-7.635590737E-5
5.844889889E1,-5.344913807E-4,2.290677221E-4,-7.635590737E-5
5.845855613E1,1.527118147E-4,-3.817795368E-4,5.344913807E-4
5.846821337E1,-5.344913807E-4,2.290677221E-4,5.344913807E-4
5.847787056E1,1.527118147E-4,2.290677221E-4,5.344913807E-4
5.848752780E1,-4.581354442E-4,2.290677221E-4,-7.635590737E-5
5.849718504E1,-4.581354442E-4,2.290677221E-4,-7.635590737E-5
5.850684223E1,1.527118147E-4,2.290677221E-4,5.344913807E-4
5.851649946E1,1.527118147E-4,-3.817795368E-4,5.344913807E-4
5.852615670E1,-1.068982761E-3,2.290677221E-4,5.344913807E-4
5.853581389E1,-4.581354442E-4,2.290677221E-4,-7.635590737E-5
5.854547113E1,1.527118147E-4,2.290677221E-4,-7.635590737E-5
5.855512837E1,-4.581354442E-4,2.290677221E-4,-1.527118147E-4
5.856478556E1,1.527118147E-4,2.290677221E-4,-1.527118147E-4
5.857444280E1,-4.581354442E-4,-4.581354442E-4,4.581354442E-4
5.858410004E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.859375723E1,-4.581354442E-4,-4.581354442E-4,4.581354442E-4
5.860341446E1,2.290677221E-4,7.635590737E-4,4.581354442E-4
5.861307170E1,-3.817795368E-4,1.527118147E-4,4.581354442E-4
5.862272889E1,2.290677221E-4,-4.581354442E-4,4.581354442E-4
5.863238613E1,2.290677221E-4,-4.581354442E-4,-1.527118147E-4
5.864204337E1,-3.817795368E-4,-4.581354442E-4,4.581354442E-4
5.865170056E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.866135780E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.867101504E1,2.290677221E-4,7.635590737E-4,1.068982761E-3
5.868067222E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
5.869032946E1,9.162708884E-4,1.527118147E-4,4.581354442E-4
5.869998670E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
5.870964389E1,3.054236295E-4,1.527118147E-4,-1.527118147E-4
5.871930113E1,-3.054236295E-4,-4.581354442E-4,-7.635590737E-4
5.872895837E1,-3.054236295E-4,-4.581354442E-4,-1.527118147E-4
5.873861556E1,-3.054236295E-4,-4.581354442E-4,4.581354442E-4
5.874827280E1,3.054236295E-4,-4.581354442E-4,-7.635590737E-4
5.875793004E1,9.162708884E-4,-4.581354442E-4,-2.290677221E-4
5.876758723E1,9.162708884E-4,-4.581354442E-4,3.817795368E-4
5.877724446E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
5.878690170E1,3.054236295E-4,-4.581354442E-4,-2.290677221E-4
5.879655889E1,3.054236295E-4,-4.581354442E-4,3.817795368E-4
5.880621613E1,3.054236295E-4,1.527118147E-4,-2.290677221E-4
5.881587337E1,-3.054236295E-4,-4.581354442E-4,-8.399150101E-4
5.882553056E1,-3.054236295E-4,-4.581354442E-4,-8.399150101E-4
5.883518780E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
5.884484504E1,3.054236295E-4,-4.581354442E-4,3.817795368E-4
5.885450223E1,3.054236295E-4,7.635590737E-4,-2.290677221E-4
5.886415946E1,9.162708884E-4,1.527118147E-4,-2.290677221E-4
5.887381670E1,3.054236295E-4,-4.581354442E-4,3.817795368E-4
5.888347389E1,-3.054236295E-4,1.527118147E-4,3.817795368E-4
5.889313113E1,9.162708884E-4,1.527118147E-4,-2.290677221E-4
5.890278837E1,3.054236295E-4,1.527118147E-4,3.817795368E-4
5.891244556E1,-3.054236295E-4,1.527118147E-4,-3.054236295E-4
5.892210280E1,-3.054236295E-4,1.527118147E-4,3.054236295E-4
5.893176004E1,-3.054236295E-4,-4.581354442E-4,-3.054236295E-4
5.894141722E1,3.054236295E-4,-4.581354442E-4,-3.054236295E-4
5.895107446E1,-3.817795368E-4,1.527118147E-4,-2.290677221E-4
5.896073170E1,-3.817795368E-4,1.527118147E-4,-2.290677221E-4
5.897038889E1,-9.926267667E-4,1.527118147E-4,-2.290677221E-4
5.898004613E1,-3.817795368E-4,1.527118147E-4,3.817795368E-4
5.898970337E1,8.399150101E-4,2.290677221E-4,-2.290677221E-4
5.899936056E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
5.900901780E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
5.901867504E1,2.290677221E-4,-3.817795368E-4,-8.399150101E-4
5.902833223E1,-3.817795368E-4,-3.817795368E-4,-2.290677221E-4
5.903798946E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
5.904764670E1,-9.926267667E-4,-9.926267667E-4,-2.290677221E-4
5.905730389E1,-3.817795368E-4,2.290677221E-4,-2.290677221E-4
5.906696113E1,2.290677221E-4,2.290677221E-4,3.817795368E-4
5.907661837E1,-3.817795368E-4,2.290677221E-4,-2.290677221E-4
5.908627556E1,-3.817795368E-4,-3.817795368E-4,3.817795368E-4
5.909593280E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
5.910559004E1,2.290677221E-4,2.290677221E-4,3.817795368E-4
5.911524728E1,-3.817795368E-4,2.290677221E-4,3.817795368E-4
5.912490446E1,2.290677221E-4,8.399150101E-4,3.817795368E-4
5.913456170E1,-3.817795368E-4,-3.817795368E-4,3.817795368E-4
5.914421894E1,2.290677221E-4,2.290677221E-4,-8.399150101E-4
5.915387613E1,8.399150101E-4,8.399150101E-4,-2.290677221E-4
5.916353337E1,2.290677221E-4,2.290677221E-4,-2.290677221E-4
5.917319061E1,-3.817795368E-4,-3.817795368E-4,-7.635590737E-4
5.918284780E1,-3.817795368E-4,-3.817795368E-4,-1.527118147E-4
5.919250504E1,-3.817795368E-4,2.290677221E-4,-1.527118147E-4
5.920216222E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
5.921181946E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
5.922147670E1,2.290677221E-4,-3.817795368E-4,-7.635590737E-4
5.923113394E1,-3.817795368E-4,2.290677221E-4,4.581354442E-4
5.924079113E1,-3.817795368E-4,2.290677221E-4,4.581354442E-4
5.925044837E1,2.290677221E-4,2.290677221E-4,-1.527118147E-4
5.926010556E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
5.926976280E1,2.290677221E-4,-3.817795368E-4,4.581354442E-4
5.927942004E1,-3.817795368E-4,-3.817795368E-4,-1.527118147E-4
5.928907728E1,2.290677221E-4,-9.926267667E-4,-7.635590737E-4
5.929873446E1,-3.817795368E-4,-3.817795368E-4,4.581354442E-4
5.930839170E1,8.399150101E-4,8.399150101E-4,4.581354442E-4
5.931804889E1,2.290677221E-4,8.399150101E-4,-1.527118147E-4
5.932770613E1,2.290677221E-4,2.290677221E-4,-1.527118147E-4
5.933736337E1,-3.817795368E-4,2.290677221E-4,-1.527118147E-4
5.934702056E1,-9.926267667E-4,-3.817795368E-4,-1.527118147E-4
5.935667780E1,-3.817795368E-4,-3.817795368E-4,4.581354442E-4
5.936633504E1,-3.817795368E-4,-3.817795368E-4,4.581354442E-4
5.937599223E1,-3.817795368E-4,-3.817795368E-4,4.581354442E-4
5.938564946E1,-3.817795368E-4,2.290677221E-4,4.581354442E-4
5.939530670E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
5.940496394E1,-3.817795368E-4,2.290677221E-4,4.581354442E-4
5.941462113E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
5.942427837E1,-3.817795368E-4,2.290677221E-4,-1.527118147E-4
5.943393561E1,2.290677221E-4,8.399150101E-4,-7.635590737E-4
5.944359280E1,2.290677221E-4,2.290677221E-4,4.581354442E-4
5.945325004E1,2.290677221E-4,-3.817795368E-4,-1.527118147E-4
5.946290728E1,-3.817795368E-4,-3.817795368E-4,-7.635590737E-4
5.947256446E1,-3.817795368E-4,-3.817795368E-4,-1.527118147E-4
5.948222170E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.949187889E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.950153613E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.951119337E1,-3.817795368E-4,2.290677221E-4,-1.527118147E-4
5.952085056E1,3.054236295E-4,2.290677221E-4,4.581354442E-4
5.953050780E1,3.054236295E-4,2.290677221E-4,4.581354442E-4
5.954016504E1,3.054236295E-4,2.290677221E-4,4.581354442E-4
5.954982223E1,3.054236295E-4,-3.817795368E-4,4.581354442E-4
5.955947946E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.956913670E1,3.054236295E-4,8.399150101E-4,-1.527118147E-4
5.957879389E1,3.054236295E-4,2.290677221E-4,-7.635590737E-4
5.958845113E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.959810837E1,3.054236295E-4,2.290677221E-4,4.581354442E-4
5.960776556E1,-3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.961742280E1,-3.054236295E-4,8.399150101E-4,4.581354442E-4
5.962708004E1,-3.054236295E-4,2.290677221E-4,4.581354442E-4
5.963673723E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.964639446E1,3.054236295E-4,-3.817795368E-4,-7.635590737E-4
5.965605170E1,3.054236295E-4,-3.817795368E-4,-1.527118147E-4
5.966570889E1,-3.054236295E-4,-3.817795368E-4,-1.527118147E-4
5.967536613E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.968502337E1,9.162708884E-4,-3.817795368E-4,-1.527118147E-4
5.969468056E1,3.054236295E-4,-3.817795368E-4,-1.527118147E-4
5.970433780E1,3.054236295E-4,2.290677221E-4,-7.635590737E-4
5.971399504E1,3.054236295E-4,-3.817795368E-4,-7.635590737E-4
5.972365222E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
5.973330946E1,3.054236295E-4,1.527118147E-4,4.581354442E-4
5.974296670E1,3.054236295E-4,1.527118147E-4,4.581354442E-4
5.975262389E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
5.976228113E1,9.162708884E-4,7.635590737E-4,4.581354442E-4
5.977193837E1,-3.817795368E-4,-4.581354442E-4,-1.527118147E-4
5.978159556E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
5.979125280E1,-3.817795368E-4,7.635590737E-4,-1.527118147E-4
5.980091004E1,-3.817795368E-4,7.635590737E-4,-1.527118147E-4
5.981056723E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.982022446E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
5.982988170E1,8.399150101E-4,1.527118147E-4,-7.635590737E-4
5.983953889E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
5.984919613E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
5.985885337E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.986851056E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
5.987816780E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
5.988782504E1,2.290677221E-4,1.527118147E-4,-1.527118147E-4
5.989748223E1,-4.581354442E-4,-1.068982761E-3,-7.635590737E-4
5.990713946E1,-4.581354442E-4,-4.581354442E-4,-1.527118147E-4
5.991679670E1,-4.581354442E-4,1.527118147E-4,4.581354442E-4
5.992645389E1,-4.581354442E-4,-4.581354442E-4,-7.635590737E-4
5.993611113E1,-4.581354442E-4,1.527118147E-4,-1.527118147E-4
5.994576837E1,1.527118147E-4,-4.581354442E-4,-1.527118147E-4
5.995542556E1,1.527118147E-4,-5.344913807E-4,1.068982761E-3
5.996508280E1,-4.581354442E-4,7.635590737E-5,4.581354442E-4
5.997474004E1,-4.581354442E-4,-5.344913807E-4,-1.527118147E-4
5.998439722E1,-4.581354442E-4,7.635590737E-5,4.581354442E-4
5.999405446E1,1.527118147E-4,7.635590737E-5,4.581354442E-4
6.000371170E1,-4.581354442E-4,7.635590737E-5,5.344913807E-4
6.001336889E1,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
6.002302613E1,-4.581354442E-4,7.635590737E-5,5.344913807E-4
6.003268337E1,-4.581354442E-4,7.635590737E-5,5.344913807E-4
6.004234056E1,-4.581354442E-4,7.635590737E-5,-7.635590737E-5
6.005199780E1,1.527118147E-4,-5.344913807E-4,-7.635590737E-5
6.006165504E1,1.527118147E-4,-5.344913807E-4,5.344913807E-4
6.007131223E1,-4.581354442E-4,-5.344913807E-4,-7.635590737E-5
6.008096946E1,1.527118147E-4,7.635590737E-5,-7.635590737E-5
6.009062670E1,1.527118147E-4,7.635590737E-5,-7.635590737E-5
6.010028389E1,-4.581354442E-4,7.635590737E-5,1.145338640E-3
6.010994113E1,-4.581354442E-4,-5.344913807E-4,5.344913807E-4
6.011959837E1,-1.068982761E-3,-5.344913807E-4,-6.872031372E-4
6.012925556E1,1.527118147E-4,-5.344913807E-4,-1.527118147E-4
6.013891280E1,-4.581354442E-4,-5.344913807E-4,4.581354442E-4
6.014857004E1,-4.581354442E-4,-5.344913807E-4,4.581354442E-4
6.015822723E1,-4.581354442E-4,-4.581354442E-4,-1.527118147E-4
6.016788446E1,8.399150101E-4,-4.581354442E-4,-1.527118147E-4
6.017754165E1,8.399150101E-4,7.635590737E-4,4.581354442E-4
6.018719889E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
6.019685613E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
6.020651337E1,2.290677221E-4,-4.581354442E-4,-1.527118147E-4
6.021617056E1,2.290677221E-4,-4.581354442E-4,4.581354442E-4
6.022582780E1,-3.817795368E-4,1.527118147E-4,-1.527118147E-4
6.023548499E1,-3.817795368E-4,-1.068982761E-3,-1.527118147E-4
6.024514222E1,-3.817795368E-4,-4.581354442E-4,4.581354442E-4
6.025479946E1,-9.926267667E-4,-4.581354442E-4,-1.527118147E-4
6.026445665E1,-3.817795368E-4,-4.581354442E-4,-1.527118147E-4
6.027411389E1,3.054236295E-4,-4.581354442E-4,4.581354442E-4
6.028377113E1,3.054236295E-4,-4.581354442E-4,4.581354442E-4
6.029342832E1,-3.054236295E-4,1.527118147E-4,4.581354442E-4
6.030308556E1,-3.054236295E-4,1.527118147E-4,-2.290677221E-4
6.031274280E1,3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.032239999E1,3.054236295E-4,-3.817795368E-4,-8.399150101E-4
6.033205723E1,3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.034171446E1,3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.035137165E1,3.054236295E-4,2.290677221E-4,3.817795368E-4
6.036102889E1,3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.037068613E1,-3.054236295E-4,-3.817795368E-4,-2.290677221E-4
6.038034332E1,3.054236295E-4,2.290677221E-4,3.817795368E-4
6.039000056E1,9.926267667E-4,2.290677221E-4,3.817795368E-4
6.039965780E1,-9.162708884E-4,2.290677221E-4,3.817795368E-4
6.040931498E1,-3.054236295E-4,8.399150101E-4,3.817795368E-4
6.041897223E1,-3.054236295E-4,9.162708884E-4,-2.290677221E-4
6.042862946E1,-3.054236295E-4,-3.054236295E-4,-2.290677221E-4
6.043828665E1,-3.054236295E-4,3.054236295E-4,3.817795368E-4
6.044794389E1,-9.162708884E-4,-9.162708884E-4,-8.399150101E-4
6.045760108E1,-3.054236295E-4,3.054236295E-4,-2.290677221E-4
6.046725832E1,9.926267667E-4,3.054236295E-4,-2.290677221E-4
6.047691556E1,9.926267667E-4,3.054236295E-4,3.817795368E-4
6.048657280E1,9.926267667E-4,-3.054236295E-4,-2.290677221E-4
6.049622999E1,3.817795368E-4,-3.054236295E-4,-2.290677221E-4
6.050588722E1,-3.054236295E-4,3.054236295E-4,-2.290677221E-4
6.051554446E1,-3.054236295E-4,-3.054236295E-4,-2.290677221E-4
6.052520165E1,3.817795368E-4,9.162708884E-4,-2.290677221E-4
6.053485889E1,3.817795368E-4,3.054236295E-4,-2.290677221E-4
6.054451608E1,-3.054236295E-4,-3.054236295E-4,-2.290677221E-4
6.055417332E1,-3.054236295E-4,-3.054236295E-4,-8.399150101E-4
6.056383056E1,3.817795368E-4,3.054236295E-4,3.817795368E-4
6.057348775E1,3.817795368E-4,-3.054236295E-4,-2.290677221E-4
6.058314499E1,-3.054236295E-4,3.054236295E-4,-2.290677221E-4
6.059280223E1,3.054236295E-4,9.162708884E-4,-2.290677221E-4
6.060245941E1,3.054236295E-4,3.054236295E-4,9.926267667E-4
6.061211665E1,-3.054236295E-4,-3.054236295E-4,-2.290677221E-4
6.062177389E1,-3.054236295E-4,-3.054236295E-4,-8.399150101E-4
6.063143108E1,-3.054236295E-4,3.054236295E-4,-2.290677221E-4
6.064108832E1,-3.054236295E-4,-3.054236295E-4,-2.290677221E-4
6.065074556E1,3.054236295E-4,3.054236295E-4,-8.399150101E-4
6.066040275E1,3.054236295E-4,3.054236295E-4,3.817795368E-4
6.067005998E1,-3.054236295E-4,8.399150101E-4,-2.290677221E-4
6.067971723E1,-3.054236295E-4,2.290677221E-4,-8.399150101E-4
6.068937441E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.069903165E1,3.054236295E-4,-3.817795368E-4,3.817795368E-4
6.070868889E1,-3.054236295E-4,2.290677221E-4,-2.290677221E-4
6.071834608E1,-3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.072800332E1,-3.054236295E-4,-3.817795368E-4,-7.635590737E-4
6.073766056E1,3.054236295E-4,-3.817795368E-4,-1.527118147E-4
6.074731775E1,-3.054236295E-4,2.290677221E-4,4.581354442E-4
6.075697499E1,-3.054236295E-4,2.290677221E-4,4.581354442E-4
6.076663217E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.077628941E1,3.054236295E-4,2.290677221E-4,4.581354442E-4
6.078594665E1,3.054236295E-4,2.290677221E-4,1.068982761E-3
6.079560384E1,9.162708884E-4,2.290677221E-4,-7.635590737E-4
6.080526108E1,-3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.081491832E1,3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.082457551E1,3.054236295E-4,-3.817795368E-4,4.581354442E-4
6.083423275E1,3.054236295E-4,-3.817795368E-4,-1.527118147E-4
6.084388999E1,-3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.085354717E1,-3.054236295E-4,-3.817795368E-4,4.581354442E-4
6.086320441E1,3.054236295E-4,-3.817795368E-4,4.581354442E-4
6.087286165E1,-3.054236295E-4,2.290677221E-4,-1.527118147E-4
6.088251884E1,3.054236295E-4,-3.817795368E-4,-7.635590737E-5
6.089217608E1,3.054236295E-4,2.290677221E-4,-7.635590737E-5
6.090183332E1,3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.091149051E1,-3.054236295E-4,1.527118147E-4,5.344913807E-4
6.092114775E1,3.054236295E-4,1.527118147E-4,-6.872031372E-4
6.093080498E1,3.054236295E-4,1.527118147E-4,-6.872031372E-4
6.094046217E1,3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.095011941E1,-3.054236295E-4,-4.581354442E-4,-7.635590737E-5
6.095977665E1,3.054236295E-4,-4.581354442E-4,-7.635590737E-5
6.096943384E1,9.162708884E-4,1.527118147E-4,5.344913807E-4
6.097909108E1,3.054236295E-4,-4.581354442E-4,5.344913807E-4
6.098874827E1,-3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.099840551E1,3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.100806275E1,9.162708884E-4,7.635590737E-4,-7.635590737E-5
6.101771993E1,3.054236295E-4,1.527118147E-4,5.344913807E-4
6.102737717E1,-3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.103703441E1,-3.054236295E-4,1.527118147E-4,-7.635590737E-5
6.104669160E1,3.054236295E-4,-4.581354442E-4,-7.635590737E-5
6.105634884E1,3.054236295E-4,-4.581354442E-4,-7.635590737E-5
6.106600608E1,3.054236295E-4,-4.581354442E-4,-7.635590737E-5
6.107566327E1,3.054236295E-4,1.527118147E-4,5.344913807E-4
6.108532051E1,-3.817795368E-4,-1.068982761E-3,-7.635590737E-5
6.109497775E1,2.290677221E-4,-4.581354442E-4,5.344913807E-4
6.110463493E1,-3.817795368E-4,-4.581354442E-4,5.344913807E-4
6.111429217E1,-3.817795368E-4,1.527118147E-4,-7.635590737E-5
6.112394941E1,8.399150101E-4,7.635590737E-4,5.344913807E-4
6.113360660E1,-3.817795368E-4,1.527118147E-4,-7.635590737E-5
6.114326384E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-5
6.115292103E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-5
6.116257827E1,2.290677221E-4,-4.581354442E-4,-7.635590737E-5
6.117223551E1,-3.817795368E-4,1.527118147E-4,-6.872031372E-4
6.118189269E1,2.290677221E-4,-4.581354442E-4,-1.527118147E-4
6.119154993E1,2.290677221E-4,1.527118147E-4,-7.635590737E-4
6.120120717E1,-3.817795368E-4,1.527118147E-4,4.581354442E-4
6.121086436E1,2.290677221E-4,-4.581354442E-4,4.581354442E-4
6.122052160E1,2.290677221E-4,1.527118147E-4,4.581354442E-4
6.123017879E1,2.290677221E-4,-4.581354442E-4,-1.527118147E-4
6.123983603E1,-4.581354442E-4,1.527118147E-4,-1.527118147E-4
6.124949327E1,8.399150101E-4,2.290677221E-4,-1.527118147E-4
6.125915051E1,2.290677221E-4,-3.817795368E-4,4.581354442E-4
6.126880769E1,1.527118147E-4,8.399150101E-4,4.581354442E-4
6.127846493E1,1.527118147E-4,2.290677221E-4,-1.527118147E-4
6.128812217E1,-4.581354442E-4,2.290677221E-4,4.581354442E-4
6.129777936E1,-1.068982761E-3,-3.817795368E-4,4.581354442E-4
6.130743660E1,1.527118147E-4,-3.817795368E-4,-1.527118147E-4
6.131709379E1,1.527118147E-4,8.399150101E-4,-1.527118147E-4
6.132675103E1,1.527118147E-4,2.290677221E-4,4.581354442E-4
6.133640827E1,1.527118147E-4,-3.817795368E-4,-1.527118147E-4
6.134606545E1,-4.581354442E-4,2.290677221E-4,4.581354442E-4
6.135572269E1,-4.581354442E-4,2.290677221E-4,1.068982761E-3
6.136537993E1,1.527118147E-4,-3.817795368E-4,-1.527118147E-4
6.137503712E1,1.527118147E-4,8.399150101E-4,-1.527118147E-4
6.138469436E1,-4.581354442E-4,2.290677221E-4,-1.527118147E-4
6.139435160E1,-4.581354442E-4,-3.817795368E-4,4.581354442E-4
6.140400879E1,1.527118147E-4,2.290677221E-4,-1.527118147E-4
6.141366603E1,-4.581354442E-4,-3.817795368E-4,-7.635590737E-4
6.142332327E1,-4.581354442E-4,2.290677221E-4,-1.527118147E-4
6.143298045E1,1.527118147E-4,-3.817795368E-4,-1.527118147E-4
6.144263769E1,7.635590737E-4,-3.817795368E-4,-1.527118147E-4
6.145229488E1,1.527118147E-4,2.290677221E-4,1.068982761E-3
6.146195212E1,1.527118147E-4,2.290677221E-4,4.581354442E-4
6.147160936E1,-4.581354442E-4,-3.817795368E-4,4.581354442E-4
6.148126655E1,1.527118147E-4,-3.817795368E-4,4.581354442E-4
6.149092379E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
6.150058103E1,-4.581354442E-4,-3.817795368E-4,-1.527118147E-4
6.151023821E1,-4.581354442E-4,-3.817795368E-4,4.581354442E-4
6.151989545E1,-4.581354442E-4,2.290677221E-4,-1.527118147E-4
6.152955269E1,1.527118147E-4,-9.926267667E-4,-7.635590737E-4
6.153920988E1,1.527118147E-4,2.290677221E-4,-1.527118147E-4
6.154886712E1,-4.581354442E-4,-3.817795368E-4,-2.290677221E-4
6.155852431E1,-4.581354442E-4,8.399150101E-4,-2.290677221E-4
6.156818155E1,1.527118147E-4,-3.817795368E-4,-8.399150101E-4
6.157783879E1,-4.581354442E-4,-9.926267667E-4,-2.290677221E-4
6.158749598E1,-4.581354442E-4,-3.817795368E-4,-2.290677221E-4
6.159715321E1,-4.581354442E-4,2.290677221E-4,-2.290677221E-4
6.160681045E1,-4.581354442E-4,-3.817795368E-4,-2.290677221E-4
6.161646764E1,-4.581354442E-4,-3.817795368E-4,9.926267667E-4
6.162612488E1,2.290677221E-4,-3.817795368E-4,3.817795368E-4
6.163578212E1,2.290677221E-4,2.290677221E-4,3.817795368E-4
6.164543931E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
6.165509655E1,8.399150101E-4,-3.817795368E-4,3.817795368E-4
6.166475379E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
6.167441098E1,2.290677221E-4,2.290677221E-4,-2.290677221E-4
6.168406821E1,2.290677221E-4,-3.817795368E-4,3.817795368E-4
6.169372540E1,2.290677221E-4,-3.817795368E-4,-2.290677221E-4
6.170338264E1,-3.817795368E-4,-3.817795368E-4,-2.290677221E-4
6.171303988E1,2.290677221E-4,2.290677221E-4,-2.290677221E-4
6.172269707E1,2.290677221E-4,-3.054236295E-4,-2.290677221E-4
6.173235431E1,-3.817795368E-4,-3.054236295E-4,-2.290677221E-4
6.174201155E1,2.290677221E-4,9.162708884E-4,3.817795368E-4
6.175166874E1,2.290677221E-4,9.162708884E-4,3.817795368E-4
6.176132598E1,-3.817795368E-4,3.054236295E-4,-2.290677221E-4
6.177098321E1,2.290677221E-4,3.054236295E-4,-2.290677221E-4
6.178064040E1,2.290677221E-4,3.054236295E-4,-2.290677221E-4
6.179029764E1,2.290677221E-4,-3.054236295E-4,-2.290677221E-4
6.179995488E1,-3.817795368E-4,3.054236295E-4,3.817795368E-4
6.180961207E1,-3.817795368E-4,3.054236295E-4,-2.290677221E-4
6.181926931E1,2.290677221E-4,3.054236295E-4,-2.290677221E-4
6.182892650E1,-3.817795368E-4,-3.054236295E-4,-8.399150101E-4
6.183858374E1,-3.817795368E-4,-3.054236295E-4,-2.290677221E-4
6.184824098E1,2.290677221E-4,-3.054236295E-4,-2.290677221E-4
6.185789816E1,2.290677221E-4,3.054236295E-4,-2.290677221E-4
6.186755540E1,9.162708884E-4,3.054236295E-4,-2.290677221E-4
6.187721259E1,9.162708884E-4,3.817795368E-4,-2.290677221E-4
6.188686983E1,9.162708884E-4,-2.290677221E-4,-2.290677221E-4
6.189652707E1,2.290677221E-4,3.817795368E-4,3.817795368E-4
