"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.457395926E1,1.680957973E-1,-1.609173268E-1,9.883852959E0
4.458361650E1,1.800599098E-1,-1.537388563E-1,9.886245728E0
4.459327374E1,1.800599098E-1,-1.489532143E-1,9.886245728E0
4.460293098E1,1.728814393E-1,-1.537388563E-1,9.871889114E0
4.461258821E1,1.776670814E-1,-1.561316848E-1,9.891031265E0
4.462224545E1,1.848455518E-1,-1.657029688E-1,9.879067421E0
4.463190269E1,1.824527234E-1,-1.513460279E-1,9.864710808E0
4.464155993E1,1.896311939E-1,-1.417747438E-1,9.876674652E0
4.465121717E1,1.680957973E-1,-1.537388563E-1,9.883852959E0
4.466087441E1,1.800599098E-1,-1.609173268E-1,9.867103577E0
4.467053165E1,1.680957973E-1,-1.657029688E-1,9.881460190E0
4.468018889E1,1.704886109E-1,-1.441675574E-1,9.883852959E0
4.468984613E1,1.872383654E-1,-1.752742529E-1,9.888638496E0
4.469950337E1,1.896311939E-1,-1.680957973E-1,9.895816803E0
4.470916061E1,1.728814393E-1,-1.680957973E-1,9.881460190E0
4.471881785E1,1.752742529E-1,-1.513460279E-1,9.886245728E0
4.472847509E1,1.704886109E-1,-1.896311939E-1,9.881460190E0
4.473813233E1,1.872383654E-1,-1.609173268E-1,9.886245728E0
4.474778957E1,1.920240223E-1,-1.537388563E-1,9.888638496E0
4.475744681E1,1.633101404E-1,-1.609173268E-1,9.874281883E0
4.476710405E1,1.872383654E-1,-1.561316848E-1,9.883852959E0
4.477676129E1,1.776670814E-1,-1.537388563E-1,9.881460190E0
4.478641853E1,1.657029688E-1,-1.609173268E-1,9.874281883E0
4.479607577E1,1.848455518E-1,-1.585244983E-1,9.886245728E0
4.480573301E1,1.944168359E-1,-1.513460279E-1,9.879067421E0
4.481539025E1,1.872383654E-1,-1.609173268E-1,9.888638496E0
4.482504749E1,2.015953064E-1,-1.585244983E-1,9.879067421E0
4.483470472E1,1.824527234E-1,-1.633101404E-1,9.879067421E0
4.484436196E1,1.776670814E-1,-1.609173268E-1,9.876674652E0
4.485401920E1,1.704886109E-1,-1.441675574E-1,9.879067421E0
4.486367644E1,1.992024779E-1,-1.609173268E-1,9.881460190E0
4.487333368E1,1.824527234E-1,-1.704886109E-1,9.883852959E0
4.488299092E1,1.944168359E-1,-1.680957973E-1,9.871889114E0
4.489264816E1,1.992024779E-1,-1.704886109E-1,9.883852959E0
4.490230540E1,1.896311939E-1,-1.633101404E-1,9.891031265E0
4.491196264E1,1.920240223E-1,-1.537388563E-1,9.876674652E0
4.492161988E1,1.872383654E-1,-1.609173268E-1,9.874281883E0
4.493127712E1,1.944168359E-1,-1.657029688E-1,9.876674652E0
4.494093436E1,1.944168359E-1,-1.680957973E-1,9.888638496E0
4.495059160E1,1.800599098E-1,-1.680957973E-1,9.881460190E0
4.496024884E1,1.752742529E-1,-1.465603858E-1,9.881460190E0
4.496990608E1,1.896311939E-1,-1.489532143E-1,9.883852959E0
4.497956332E1,1.704886109E-1,-1.537388563E-1,9.886245728E0
4.498922056E1,1.800599098E-1,-1.633101404E-1,9.874281883E0
4.499887780E1,1.776670814E-1,-1.609173268E-1,9.881460190E0
4.500853504E1,1.824527234E-1,-1.513460279E-1,9.888638496E0
4.501819222E1,1.776670814E-1,-1.776670814E-1,9.883852959E0
4.502784946E1,1.992024779E-1,-1.489532143E-1,9.879067421E0
4.503750676E1,1.776670814E-1,-1.680957973E-1,9.864710808E0
4.504716394E1,1.680957973E-1,-1.633101404E-1,9.883852959E0
4.505682118E1,1.848455518E-1,-1.609173268E-1,9.883852959E0
4.506647842E1,1.920240223E-1,-1.489532143E-1,9.888638496E0
4.507613566E1,1.800599098E-1,-1.752742529E-1,9.879067421E0
4.508579290E1,1.896311939E-1,-1.561316848E-1,9.874281883E0
4.509545014E1,1.824527234E-1,-1.561316848E-1,9.879067421E0
4.510510738E1,1.752742529E-1,-1.417747438E-1,9.876674652E0
4.511476462E1,1.728814393E-1,-1.537388563E-1,9.883852959E0
4.512442186E1,1.776670814E-1,-1.465603858E-1,9.881460190E0
4.513407910E1,1.800599098E-1,-1.561316848E-1,9.883852959E0
4.514373634E1,1.776670814E-1,-1.489532143E-1,9.888638496E0
4.515339358E1,1.800599098E-1,-1.633101404E-1,9.886245728E0
4.516305082E1,1.872383654E-1,-1.609173268E-1,9.883852959E0
4.517270806E1,1.728814393E-1,-1.824527234E-1,9.893424034E0
4.518236530E1,1.657029688E-1,-1.441675574E-1,9.871889114E0
4.519202254E1,1.800599098E-1,-1.609173268E-1,9.867103577E0
4.520167978E1,1.896311939E-1,-1.561316848E-1,9.876674652E0
4.521133702E1,1.752742529E-1,-1.441675574E-1,9.876674652E0
4.522099426E1,1.920240223E-1,-1.704886109E-1,9.881460190E0
4.523065150E1,1.776670814E-1,-1.513460279E-1,9.888638496E0
4.524030874E1,1.848455518E-1,-1.513460279E-1,9.874281883E0
4.524996598E1,1.872383654E-1,-1.680957973E-1,9.888638496E0
4.525962321E1,1.752742529E-1,-1.585244983E-1,9.883852959E0
4.526928045E1,1.824527234E-1,-1.585244983E-1,9.879067421E0
4.527893769E1,2.063809484E-1,-1.561316848E-1,9.879067421E0
4.528859493E1,1.776670814E-1,-1.537388563E-1,9.876674652E0
4.529825217E1,1.728814393E-1,-1.465603858E-1,9.895816803E0
4.530790941E1,1.728814393E-1,-1.704886109E-1,9.881460190E0
4.531756665E1,1.920240223E-1,-1.369891018E-1,9.869496346E0
4.532722389E1,1.872383654E-1,-1.345962733E-1,9.879067421E0
4.533688113E1,1.824527234E-1,-1.657029688E-1,9.881460190E0
4.534653837E1,1.800599098E-1,-1.680957973E-1,9.874281883E0
4.535619561E1,1.848455518E-1,-1.585244983E-1,9.888638496E0
4.536585285E1,1.728814393E-1,-1.657029688E-1,9.881460190E0
4.537551009E1,1.633101404E-1,-1.633101404E-1,9.893424034E0
4.538516728E1,1.872383654E-1,-1.657029688E-1,9.895816803E0
4.539482452E1,2.015953064E-1,-1.513460279E-1,9.879067421E0
4.540448176E1,1.896311939E-1,-1.441675574E-1,9.867103577E0
4.541413900E1,1.896311939E-1,-1.489532143E-1,9.891031265E0
4.542379624E1,1.848455518E-1,-1.657029688E-1,9.874281883E0
4.543345348E1,1.824527234E-1,-1.680957973E-1,9.879067421E0
4.544311071E1,1.824527234E-1,-1.561316848E-1,9.869496346E0
4.545276795E1,1.776670814E-1,-1.680957973E-1,9.879067421E0
4.546242519E1,1.752742529E-1,-1.561316848E-1,9.881460190E0
4.547208243E1,1.968096644E-1,-1.561316848E-1,9.886245728E0
4.548173967E1,1.872383654E-1,-1.417747438E-1,9.876674652E0
4.549139691E1,1.704886109E-1,-1.585244983E-1,9.886245728E0
4.550105415E1,1.872383654E-1,-1.561316848E-1,9.881460190E0
4.551071139E1,1.944168359E-1,-1.872383654E-1,9.879067421E0
4.552036863E1,1.920240223E-1,-1.680957973E-1,9.881460190E0
4.553002587E1,1.920240223E-1,-1.728814393E-1,9.891031265E0
4.553968311E1,1.704886109E-1,-1.657029688E-1,9.867103577E0
4.554934035E1,1.728814393E-1,-1.465603858E-1,9.859925270E0
4.555899759E1,1.752742529E-1,-1.609173268E-1,9.876674652E0
4.556865483E1,1.848455518E-1,-1.680957973E-1,9.886245728E0
4.557831207E1,1.776670814E-1,-1.609173268E-1,9.869496346E0
4.558796931E1,1.776670814E-1,-1.513460279E-1,9.891031265E0
4.559762655E1,1.944168359E-1,-1.728814393E-1,9.879067421E0
4.560728379E1,1.657029688E-1,-1.585244983E-1,9.874281883E0
4.561694103E1,1.896311939E-1,-1.657029688E-1,9.876674652E0
4.562659827E1,1.704886109E-1,-1.585244983E-1,9.883852959E0
4.563625551E1,1.752742529E-1,-1.585244983E-1,9.881460190E0
4.564591275E1,1.824527234E-1,-1.633101404E-1,9.886245728E0
4.565556998E1,1.776670814E-1,-1.561316848E-1,9.888638496E0
4.566522722E1,1.824527234E-1,-1.585244983E-1,9.876674652E0
4.567488446E1,1.776670814E-1,-1.680957973E-1,9.879067421E0
4.568454165E1,1.944168359E-1,-1.585244983E-1,9.886245728E0
4.569419894E1,1.920240223E-1,-1.585244983E-1,9.881460190E0
4.570385618E1,1.824527234E-1,-1.848455518E-1,9.881460190E0
4.571351337E1,1.680957973E-1,-1.680957973E-1,9.876674652E0
4.572317061E1,1.609173268E-1,-1.657029688E-1,9.876674652E0
4.573282785E1,1.848455518E-1,-1.561316848E-1,9.888638496E0
4.574248509E1,1.800599098E-1,-1.489532143E-1,9.871889114E0
4.575214233E1,1.633101404E-1,-1.489532143E-1,9.874281883E0
4.576179957E1,1.848455518E-1,-1.609173268E-1,9.881460190E0
4.577145681E1,1.680957973E-1,-1.585244983E-1,9.869496346E0
4.578111405E1,1.824527234E-1,-1.465603858E-1,9.874281883E0
4.579077129E1,1.992024779E-1,-1.633101404E-1,9.886245728E0
4.580042853E1,1.776670814E-1,-1.561316848E-1,9.886245728E0
4.581008577E1,1.920240223E-1,-1.465603858E-1,9.881460190E0
4.581974301E1,1.680957973E-1,-1.609173268E-1,9.886245728E0
4.582940025E1,1.752742529E-1,-1.441675574E-1,9.879067421E0
4.583905749E1,1.920240223E-1,-1.537388563E-1,9.879067421E0
4.584871472E1,1.752742529E-1,-1.537388563E-1,9.876674652E0
4.585837196E1,1.728814393E-1,-1.441675574E-1,9.886245728E0
4.586802920E1,1.824527234E-1,-1.561316848E-1,9.876674652E0
4.587768644E1,1.824527234E-1,-1.417747438E-1,9.876674652E0
4.588734368E1,1.896311939E-1,-1.800599098E-1,9.883852959E0
4.589700092E1,1.920240223E-1,-1.609173268E-1,9.876674652E0
4.590665816E1,1.800599098E-1,-1.489532143E-1,9.886245728E0
4.591631540E1,1.848455518E-1,-1.609173268E-1,9.883852959E0
4.592597259E1,1.920240223E-1,-1.609173268E-1,9.881460190E0
4.593562983E1,1.920240223E-1,-1.609173268E-1,9.881460190E0
4.594528712E1,1.728814393E-1,-1.561316848E-1,9.888638496E0
4.595494431E1,1.872383654E-1,-1.657029688E-1,9.874281883E0
4.596460155E1,1.920240223E-1,-1.441675574E-1,9.876674652E0
4.597425879E1,1.680957973E-1,-1.345962733E-1,9.881460190E0
4.598391603E1,1.800599098E-1,-1.322034448E-1,9.869496346E0
4.599357327E1,2.015953064E-1,-1.513460279E-1,9.881460190E0
4.600323051E1,1.824527234E-1,-1.441675574E-1,9.881460190E0
4.601288775E1,1.752742529E-1,-1.633101404E-1,9.888638496E0
4.602254498E1,1.968096644E-1,-1.585244983E-1,9.876674652E0
4.603220223E1,1.920240223E-1,-1.441675574E-1,9.891031265E0
4.604185946E1,1.824527234E-1,-1.633101404E-1,9.883852959E0
4.605151670E1,1.728814393E-1,-1.537388563E-1,9.867103577E0
4.606117394E1,1.728814393E-1,-1.680957973E-1,9.881460190E0
4.607083118E1,1.872383654E-1,-1.704886109E-1,9.874281883E0
4.608048842E1,1.776670814E-1,-1.561316848E-1,9.876674652E0
4.609014566E1,1.824527234E-1,-1.704886109E-1,9.883852959E0
4.609980290E1,1.848455518E-1,-1.752742529E-1,9.886245728E0
4.610946014E1,1.657029688E-1,-1.609173268E-1,9.883852959E0
4.611911738E1,1.800599098E-1,-1.752742529E-1,9.869496346E0
4.612877462E1,1.824527234E-1,-1.704886109E-1,9.881460190E0
4.613843186E1,1.800599098E-1,-1.561316848E-1,9.879067421E0
4.614808910E1,1.896311939E-1,-1.537388563E-1,9.864710808E0
4.615774629E1,1.872383654E-1,-1.609173268E-1,9.886245728E0
4.616740353E1,1.944168359E-1,-1.489532143E-1,9.881460190E0
4.617706077E1,2.135594189E-1,-1.585244983E-1,9.883852959E0
4.618671801E1,1.728814393E-1,-1.728814393E-1,9.879067421E0
4.619637525E1,1.824527234E-1,-1.489532143E-1,9.891031265E0
4.620603248E1,1.800599098E-1,-1.537388563E-1,9.883852959E0
4.621568973E1,1.824527234E-1,-1.633101404E-1,9.879067421E0
4.622534696E1,1.800599098E-1,-1.704886109E-1,9.876674652E0
4.623500420E1,1.872383654E-1,-1.609173268E-1,9.869496346E0
4.624466144E1,1.728814393E-1,-1.728814393E-1,9.891031265E0
4.625431868E1,1.704886109E-1,-1.657029688E-1,9.886245728E0
4.626397592E1,1.800599098E-1,-1.393819153E-1,9.879067421E0
4.627363316E1,1.824527234E-1,-1.633101404E-1,9.886245728E0
4.628329040E1,1.920240223E-1,-1.561316848E-1,9.879067421E0
4.629294764E1,1.728814393E-1,-1.465603858E-1,9.891031265E0
4.630260488E1,1.920240223E-1,-1.561316848E-1,9.881460190E0
4.631226212E1,1.776670814E-1,-1.561316848E-1,9.864710808E0
4.632191936E1,1.896311939E-1,-1.489532143E-1,9.876674652E0
4.633157660E1,1.824527234E-1,-1.513460279E-1,9.874281883E0
4.634123379E1,1.824527234E-1,-1.441675574E-1,9.874281883E0
4.635089103E1,1.800599098E-1,-1.489532143E-1,9.871889114E0
4.636054827E1,1.728814393E-1,-1.609173268E-1,9.886245728E0
4.637020551E1,1.776670814E-1,-1.680957973E-1,9.876674652E0
4.637986275E1,1.848455518E-1,-1.585244983E-1,9.891031265E0
4.638951998E1,1.800599098E-1,-1.561316848E-1,9.876674652E0
4.639917722E1,1.728814393E-1,-1.728814393E-1,9.876674652E0
4.640883446E1,1.704886109E-1,-1.824527234E-1,9.879067421E0
4.641849170E1,1.848455518E-1,-1.657029688E-1,9.888638496E0
4.642814894E1,1.800599098E-1,-1.848455518E-1,9.881460190E0
4.643780618E1,1.776670814E-1,-1.657029688E-1,9.883852959E0
4.644746342E1,1.872383654E-1,-1.489532143E-1,9.883852959E0
4.645712066E1,1.920240223E-1,-1.680957973E-1,9.895816803E0
4.646677790E1,1.872383654E-1,-1.609173268E-1,9.879067421E0
4.647643514E1,1.848455518E-1,-1.776670814E-1,9.893424034E0
4.648609238E1,1.944168359E-1,-1.585244983E-1,9.888638496E0
4.649574962E1,1.633101404E-1,-1.657029688E-1,9.869496346E0
4.650540686E1,1.848455518E-1,-1.704886109E-1,9.876674652E0
4.651506410E1,1.920240223E-1,-1.369891018E-1,9.869496346E0
4.652472129E1,1.704886109E-1,-1.465603858E-1,9.874281883E0
4.653437853E1,1.776670814E-1,-1.633101404E-1,9.881460190E0
4.654403577E1,1.848455518E-1,-1.657029688E-1,9.886245728E0
4.655369301E1,1.920240223E-1,-1.561316848E-1,9.881460190E0
4.656335025E1,1.872383654E-1,-1.513460279E-1,9.879067421E0
4.657300749E1,1.752742529E-1,-1.561316848E-1,9.867103577E0
4.658266472E1,1.704886109E-1,-1.561316848E-1,9.888638496E0
4.659232196E1,1.896311939E-1,-1.537388563E-1,9.879067421E0
4.660197920E1,1.824527234E-1,-1.633101404E-1,9.881460190E0
4.661163644E1,1.824527234E-1,-1.513460279E-1,9.874281883E0
4.662129368E1,1.776670814E-1,-1.776670814E-1,9.888638496E0
4.663095092E1,1.680957973E-1,-1.657029688E-1,9.876674652E0
4.664060816E1,1.944168359E-1,-1.680957973E-1,9.883852959E0
4.665026540E1,1.824527234E-1,-1.680957973E-1,9.888638496E0
4.665992264E1,1.824527234E-1,-1.585244983E-1,9.881460190E0
4.666957988E1,1.728814393E-1,-1.322034448E-1,9.883852959E0
4.667923712E1,1.633101404E-1,-1.465603858E-1,9.876674652E0
4.668889436E1,1.728814393E-1,-1.824527234E-1,9.881460190E0
4.669855155E1,1.776670814E-1,-1.585244983E-1,9.881460190E0
4.670820879E1,1.896311939E-1,-1.704886109E-1,9.881460190E0
4.671786603E1,1.896311939E-1,-1.537388563E-1,9.874281883E0
4.672752327E1,1.968096644E-1,-1.489532143E-1,9.883852959E0
4.673718051E1,1.848455518E-1,-1.489532143E-1,9.869496346E0
4.674683775E1,1.800599098E-1,-1.417747438E-1,9.891031265E0
4.675649498E1,1.728814393E-1,-1.585244983E-1,9.874281883E0
4.676615223E1,2.063809484E-1,-1.680957973E-1,9.871889114E0
4.677580946E1,1.848455518E-1,-1.752742529E-1,9.879067421E0
4.678546670E1,1.704886109E-1,-1.657029688E-1,9.883852959E0
4.679512394E1,1.896311939E-1,-1.417747438E-1,9.888638496E0
4.680478118E1,1.968096644E-1,-1.465603858E-1,9.883852959E0
4.681443842E1,1.824527234E-1,-1.680957973E-1,9.888638496E0
4.682409566E1,1.776670814E-1,-1.441675574E-1,9.883852959E0
4.683375290E1,1.752742529E-1,-1.441675574E-1,9.888638496E0
4.684341009E1,1.704886109E-1,-1.609173268E-1,9.876674652E0
4.685306733E1,1.848455518E-1,-1.657029688E-1,9.876674652E0
4.686272457E1,1.752742529E-1,-1.657029688E-1,9.883852959E0
4.687238181E1,1.920240223E-1,-1.680957973E-1,9.874281883E0
4.688203905E1,1.776670814E-1,-1.561316848E-1,9.867103577E0
4.689169629E1,1.848455518E-1,-1.633101404E-1,9.876674652E0
4.690135353E1,1.800599098E-1,-1.728814393E-1,9.891031265E0
4.691101077E1,1.896311939E-1,-1.537388563E-1,9.886245728E0
4.692066801E1,1.800599098E-1,-1.704886109E-1,9.869496346E0
4.693032525E1,1.728814393E-1,-1.657029688E-1,9.891031265E0
4.693998248E1,1.680957973E-1,-1.417747438E-1,9.879067421E0
4.694963973E1,1.968096644E-1,-1.274178028E-1,9.869496346E0
4.695929696E1,1.824527234E-1,-1.561316848E-1,9.874281883E0
4.696895420E1,1.776670814E-1,-1.633101404E-1,9.881460190E0
4.697861144E1,1.872383654E-1,-1.489532143E-1,9.874281883E0
4.698826868E1,1.944168359E-1,-1.537388563E-1,9.883852959E0
4.699792592E1,1.920240223E-1,-1.800599098E-1,9.876674652E0
4.700758311E1,1.752742529E-1,-1.561316848E-1,9.871889114E0
4.701724035E1,1.920240223E-1,-1.633101404E-1,9.883852959E0
4.702689759E1,1.848455518E-1,-1.513460279E-1,9.888638496E0
4.703655483E1,1.585244983E-1,-1.800599098E-1,9.881460190E0
4.704621207E1,1.776670814E-1,-1.537388563E-1,9.881460190E0
4.705586931E1,1.800599098E-1,-1.489532143E-1,9.871889114E0
4.706552655E1,1.728814393E-1,-1.776670814E-1,9.876674652E0
4.707518379E1,1.896311939E-1,-1.489532143E-1,9.876674652E0
4.708484103E1,1.896311939E-1,-1.609173268E-1,9.871889114E0
4.709449827E1,1.848455518E-1,-1.585244983E-1,9.891031265E0
4.710415551E1,1.968096644E-1,-1.609173268E-1,9.876674652E0
4.711381275E1,1.992024779E-1,-1.465603858E-1,9.871889114E0
4.712346998E1,1.776670814E-1,-1.537388563E-1,9.888638496E0
4.713312722E1,1.704886109E-1,-1.728814393E-1,9.895816803E0
4.714278441E1,1.752742529E-1,-1.585244983E-1,9.886245728E0
4.715244165E1,1.704886109E-1,-1.680957973E-1,9.869496346E0
4.716209889E1,1.704886109E-1,-1.609173268E-1,9.876674652E0
4.717175613E1,1.944168359E-1,-1.393819153E-1,9.879067421E0
4.718141337E1,1.920240223E-1,-1.513460279E-1,9.888638496E0
4.719107061E1,1.824527234E-1,-1.609173268E-1,9.893424034E0
4.720072785E1,1.800599098E-1,-1.609173268E-1,9.883852959E0
4.721038509E1,1.776670814E-1,-1.561316848E-1,9.886245728E0
4.722004233E1,1.896311939E-1,-1.513460279E-1,9.886245728E0
4.722969957E1,1.848455518E-1,-1.585244983E-1,9.874281883E0
4.723935681E1,1.728814393E-1,-1.657029688E-1,9.883852959E0
4.724901405E1,1.800599098E-1,-1.633101404E-1,9.888638496E0
4.725867129E1,1.609173268E-1,-1.776670814E-1,9.864710808E0
4.726832848E1,1.704886109E-1,-1.609173268E-1,9.874281883E0
4.727798571E1,1.968096644E-1,-1.633101404E-1,9.871889114E0
4.728764295E1,1.872383654E-1,-1.824527234E-1,9.881460190E0
4.729730019E1,1.776670814E-1,-1.537388563E-1,9.874281883E0
4.730695743E1,1.704886109E-1,-1.657029688E-1,9.883852959E0
4.731661467E1,1.776670814E-1,-1.609173268E-1,9.876674652E0
4.732627191E1,1.704886109E-1,-1.633101404E-1,9.886245728E0
4.733592915E1,1.944168359E-1,-1.657029688E-1,9.891031265E0
4.734558639E1,1.800599098E-1,-1.537388563E-1,9.893424034E0
4.735524363E1,1.776670814E-1,-1.441675574E-1,9.886245728E0
4.736490087E1,1.968096644E-1,-1.633101404E-1,9.879067421E0
4.737455811E1,1.704886109E-1,-1.561316848E-1,9.893424034E0
4.738421535E1,1.776670814E-1,-1.465603858E-1,9.879067421E0
4.739387259E1,1.800599098E-1,-1.657029688E-1,9.888638496E0
4.740352978E1,1.872383654E-1,-1.704886109E-1,9.874281883E0
4.741318702E1,1.633101404E-1,-1.561316848E-1,9.883852959E0
4.742284426E1,1.848455518E-1,-1.704886109E-1,9.891031265E0
4.743250150E1,1.896311939E-1,-1.513460279E-1,9.879067421E0
4.744215874E1,1.752742529E-1,-1.561316848E-1,9.886245728E0
4.745181598E1,1.776670814E-1,-1.728814393E-1,9.891031265E0
4.746147321E1,1.704886109E-1,-1.704886109E-1,9.886245728E0
4.747113045E1,2.015953064E-1,-1.537388563E-1,9.876674652E0
4.748078769E1,1.752742529E-1,-1.489532143E-1,9.876674652E0
4.749044493E1,1.800599098E-1,-1.585244983E-1,9.881460190E0
4.750010217E1,1.848455518E-1,-1.537388563E-1,9.876674652E0
4.750975941E1,1.824527234E-1,-1.537388563E-1,9.876674652E0
4.751941665E1,1.728814393E-1,-1.585244983E-1,9.871889114E0
4.752907384E1,1.896311939E-1,-1.704886109E-1,9.891031265E0
4.753873108E1,1.728814393E-1,-1.657029688E-1,9.888638496E0
4.754838832E1,1.872383654E-1,-1.537388563E-1,9.886245728E0
4.755804556E1,1.848455518E-1,-1.680957973E-1,9.891031265E0
4.756770280E1,1.848455518E-1,-1.728814393E-1,9.876674652E0
4.757736004E1,1.920240223E-1,-1.513460279E-1,9.886245728E0
4.758701728E1,1.872383654E-1,-1.417747438E-1,9.876674652E0
4.759667452E1,1.776670814E-1,-1.609173268E-1,9.876674652E0
4.760633176E1,1.776670814E-1,-1.704886109E-1,9.883852959E0
4.761598900E1,2.039881349E-1,-1.752742529E-1,9.886245728E0
4.762564624E1,1.752742529E-1,-1.441675574E-1,9.879067421E0
4.763530348E1,2.039881349E-1,-1.609173268E-1,9.891031265E0
4.764496066E1,1.848455518E-1,-1.704886109E-1,9.869496346E0
4.765461790E1,1.920240223E-1,-1.513460279E-1,9.879067421E0
4.766427514E1,1.609173268E-1,-1.561316848E-1,9.883852959E0
4.767393238E1,1.776670814E-1,-1.441675574E-1,9.879067421E0
4.768358962E1,1.800599098E-1,-1.633101404E-1,9.881460190E0
4.769324686E1,1.800599098E-1,-1.513460279E-1,9.883852959E0
4.770290410E1,1.752742529E-1,-1.585244983E-1,9.888638496E0
4.771256134E1,1.800599098E-1,-1.633101404E-1,9.883852959E0
4.772221858E1,1.920240223E-1,-1.585244983E-1,9.874281883E0
4.773187582E1,1.896311939E-1,-1.393819153E-1,9.871889114E0
4.774153306E1,1.920240223E-1,-1.633101404E-1,9.883852959E0
4.775119030E1,1.776670814E-1,-1.369891018E-1,9.883852959E0
4.776084754E1,1.848455518E-1,-1.537388563E-1,9.874281883E0
4.777050472E1,1.704886109E-1,-1.657029688E-1,9.867103577E0
4.778016196E1,1.992024779E-1,-1.680957973E-1,9.881460190E0
4.778981920E1,1.944168359E-1,-1.633101404E-1,9.888638496E0
4.779947644E1,1.896311939E-1,-1.609173268E-1,9.871889114E0
4.780913368E1,1.752742529E-1,-1.657029688E-1,9.888638496E0
4.781879092E1,1.992024779E-1,-1.609173268E-1,9.888638496E0
4.782844816E1,1.800599098E-1,-1.513460279E-1,9.893424034E0
4.783810540E1,1.824527234E-1,-1.680957973E-1,9.881460190E0
4.784776264E1,1.752742529E-1,-1.704886109E-1,9.879067421E0
4.785741983E1,1.920240223E-1,-1.657029688E-1,9.888638496E0
4.786707707E1,1.872383654E-1,-1.537388563E-1,9.888638496E0
4.787673431E1,1.776670814E-1,-1.633101404E-1,9.876674652E0
4.788639155E1,1.872383654E-1,-1.585244983E-1,9.886245728E0
4.789604879E1,1.992024779E-1,-1.561316848E-1,9.879067421E0
4.790570603E1,1.776670814E-1,-1.633101404E-1,9.876674652E0
4.791536327E1,1.824527234E-1,-1.561316848E-1,9.876674652E0
4.792502051E1,1.896311939E-1,-1.609173268E-1,9.864710808E0
4.793467775E1,1.872383654E-1,-1.609173268E-1,9.888638496E0
4.794433499E1,1.728814393E-1,-1.704886109E-1,9.876674652E0
4.795399222E1,1.728814393E-1,-1.585244983E-1,9.883852959E0
4.796364946E1,1.728814393E-1,-1.657029688E-1,9.874281883E0
4.797330670E1,1.944168359E-1,-1.585244983E-1,9.881460190E0
4.798296389E1,1.728814393E-1,-1.561316848E-1,9.886245728E0
4.799262113E1,1.920240223E-1,-1.537388563E-1,9.883852959E0
4.800227837E1,1.800599098E-1,-1.417747438E-1,9.883852959E0
4.801193561E1,1.680957973E-1,-1.441675574E-1,9.886245728E0
4.802159285E1,1.752742529E-1,-1.728814393E-1,9.888638496E0
4.803125009E1,1.752742529E-1,-1.489532143E-1,9.881460190E0
4.804090733E1,2.111666054E-1,-1.513460279E-1,9.881460190E0
4.805056457E1,1.872383654E-1,-1.489532143E-1,9.881460190E0
4.806022181E1,1.992024779E-1,-1.393819153E-1,9.876674652E0
4.806987905E1,1.824527234E-1,-1.417747438E-1,9.879067421E0
4.807953624E1,1.824527234E-1,-1.704886109E-1,9.883852959E0
4.808919348E1,1.968096644E-1,-1.369891018E-1,9.881460190E0
