"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.194673281E1,-1.668993831E-1,8.315058798E-2,9.893424034E0,9.895181077E0
6.194914713E1,-1.740778536E-1,9.511470050E-2,9.881460190E0,9.883451087E0
6.195156151E1,-1.549352705E-1,8.315058798E-2,9.881460190E0,9.883024559E0
6.195397583E1,-1.501496136E-1,8.075776696E-2,9.881460190E0,9.882930851E0
6.195639021E1,-1.956132501E-1,8.315058798E-2,9.888638496E0,9.890922600E0
6.195880453E1,-1.525424421E-1,6.640082598E-2,9.869496346E0,9.870898459E0
6.196121890E1,-1.764706671E-1,6.161518395E-2,9.862318039E0,9.864089184E0
6.196363323E1,-1.621137410E-1,5.443671346E-2,9.883852959E0,9.885332242E0
6.196604760E1,-1.190429255E-1,6.161518395E-2,9.855138779E0,9.856050324E0
6.196846192E1,-1.597209126E-1,7.357929647E-2,9.881460190E0,9.883024849E0
6.197087630E1,-1.668993831E-1,6.161518395E-2,9.891031265E0,9.892631163E0
6.197329062E1,-2.099701911E-1,8.315058798E-2,9.881460190E0,9.884040519E0
6.197570500E1,-1.908276081E-1,1.022931710E-1,9.907781601E0,9.910147089E0
6.197811932E1,-1.692921966E-1,6.879365444E-2,9.886245728E0,9.887934415E0
6.198053370E1,-1.836491376E-1,6.161518395E-2,9.879067421E0,9.880966377E0
6.198294802E1,-1.740778536E-1,4.486542568E-2,9.876674652E0,9.878310493E0
6.198536239E1,-1.740778536E-1,4.965107143E-2,9.871889114E0,9.873548654E0
6.198777672E1,-2.075773627E-1,5.204389244E-2,9.874281883E0,9.876600611E0
6.199019109E1,-1.908276081E-1,3.529413417E-2,9.900602341E0,9.902504106E0
6.199260541E1,-1.884347796E-1,7.357929647E-2,9.907781601E0,9.909846509E0
6.199501979E1,-1.788634956E-1,5.922235921E-2,9.859925270E0,9.861725294E0
6.199743411E1,-1.668993831E-1,4.247260094E-2,9.874281883E0,9.875783616E0
6.199984849E1,-1.716850251E-1,5.922235921E-2,9.867103577E0,9.868774799E0
6.200226281E1,-2.051845491E-1,9.990034252E-2,9.883852959E0,9.886487247E0
6.200467718E1,-1.908276081E-1,7.836493850E-2,9.891031265E0,9.893182285E0
6.200709151E1,-1.381855011E-1,8.075776696E-2,9.893424034E0,9.894718600E0
6.200950588E1,-2.437688112E-1,8.075776696E-2,9.905388832E0,9.908717019E0
6.201192020E1,-1.621137410E-1,7.118647546E-2,9.871889114E0,9.873476747E0
6.201433458E1,-1.812563092E-1,5.443671346E-2,9.888638496E0,9.890449359E0
6.201674890E1,-2.027917206E-1,5.922235921E-2,9.867103577E0,9.869364962E0
6.201916328E1,-1.908276081E-1,9.272187948E-2,9.891031265E0,9.893306425E0
6.202157760E1,-1.668993831E-1,8.554340899E-2,9.891031265E0,9.892809134E0
6.202399198E1,-2.075773627E-1,5.443671346E-2,9.891031265E0,9.893358945E0
6.202640630E1,-1.836491376E-1,7.118647546E-2,9.881460190E0,9.883422990E0
6.202882067E1,-1.788634956E-1,9.511470050E-2,9.871889114E0,9.873967472E0
6.203123500E1,-1.573280841E-1,5.922235921E-2,9.902996063E0,9.904422772E0
6.203364932E1,-1.668993831E-1,6.161518395E-2,9.888638496E0,9.890238781E0
6.203606370E1,-1.812563092E-1,4.965107143E-2,9.871889114E0,9.873677824E0
6.203847807E1,-1.908276081E-1,8.793623000E-2,9.879067421E0,9.881301588E0
6.204089239E1,-1.716850251E-1,9.032905847E-2,9.876674652E0,9.878579719E0
6.204330677E1,-1.716850251E-1,8.554340899E-2,9.881460190E0,9.883321755E0
6.204572109E1,-1.884347796E-1,7.836493850E-2,9.869496346E0,9.871606092E0
6.204813541E1,-1.573280841E-1,1.118644550E-1,9.869496346E0,9.871384092E0
6.205054979E1,-1.668993831E-1,7.836493850E-2,9.879067421E0,9.880787903E0
6.205296411E1,-2.003988922E-1,1.094716340E-1,9.874281883E0,9.876921912E0
6.205537849E1,-1.836491376E-1,5.922235921E-2,9.876674652E0,9.878559433E0
6.205779281E1,-1.956132501E-1,6.161518395E-2,9.883852959E0,9.885980492E0
6.206020718E1,-1.884347796E-1,9.750752151E-2,9.874281883E0,9.876561046E0
6.206262151E1,-1.645065546E-1,7.118647546E-2,9.879067421E0,9.880693449E0
6.206503588E1,-1.549352705E-1,9.750752151E-2,9.871889114E0,9.873586346E0
6.206745021E1,-1.668993831E-1,3.529413417E-2,9.871889114E0,9.873362941E0
6.206986458E1,-1.740778536E-1,7.357929647E-2,9.879067421E0,9.880874967E0
6.207227890E1,-1.716850251E-1,8.315058798E-2,9.881460190E0,9.883301334E0
6.207469328E1,-1.812563092E-1,9.990034252E-2,9.883852959E0,9.886019585E0
6.207710760E1,-1.812563092E-1,9.272187948E-2,9.886245728E0,9.888341913E0
6.207952198E1,-1.549352705E-1,9.750752151E-2,9.883852959E0,9.885548137E0
6.208193630E1,-1.477568001E-1,1.046859920E-1,9.871889114E0,9.873549813E0
6.208435067E1,-1.812563092E-1,9.750752151E-2,9.898209572E0,9.900349201E0
6.208676500E1,-1.740778536E-1,5.204389244E-2,9.859925270E0,9.861599160E0
6.208917937E1,-1.764706671E-1,4.725824669E-2,9.852746010E0,9.854439567E0
6.209159370E1,-1.764706671E-1,1.046859920E-1,9.895816803E0,9.897943789E0
6.209400807E1,-1.788634956E-1,2.572284266E-2,9.881460190E0,9.883112328E0
6.209642239E1,-1.573280841E-1,7.836493850E-2,9.874281883E0,9.875846085E0
6.209883677E1,-1.621137410E-1,9.511470050E-2,9.881460190E0,9.883247602E0
6.210125109E1,-1.956132501E-1,1.142572835E-1,9.888638496E0,9.891233016E0
6.210366547E1,-1.716850251E-1,4.725824669E-2,9.876674652E0,9.878279773E0
6.210607979E1,-1.788634956E-1,6.161518395E-2,9.879067421E0,9.880878589E0
6.210849416E1,-1.764706671E-1,1.070788130E-1,9.905388832E0,9.907539335E0
6.211090849E1,-1.573280841E-1,6.400800496E-2,9.886245728E0,9.887704675E0
6.211332286E1,-1.908276081E-1,5.922235921E-2,9.886245728E0,9.888264613E0
6.211573718E1,-1.836491376E-1,8.075776696E-2,9.859925270E0,9.861966090E0
6.211815156E1,-1.716850251E-1,7.118647546E-2,9.881460190E0,9.883207918E0
6.212056588E1,-1.980060786E-1,4.725824669E-2,9.881460190E0,9.883556811E0
6.212298026E1,-1.764706671E-1,8.075776696E-2,9.871889114E0,9.873796555E0
6.212539458E1,-1.668993831E-1,7.597211748E-2,9.886245728E0,9.887946286E0
6.212780896E1,-1.908276081E-1,6.161518395E-2,9.876674652E0,9.878710128E0
6.213022328E1,-1.788634956E-1,5.922235921E-2,9.874281883E0,9.876079290E0
6.213263765E1,-1.908276081E-1,9.511470050E-2,9.881460190E0,9.883760290E0
6.213505198E1,-1.836491376E-1,5.682953820E-2,9.876674652E0,9.878545378E0
6.213746635E1,-1.860419661E-1,7.597211748E-2,9.883852959E0,9.885895644E0
6.213988067E1,-1.525424421E-1,8.075776696E-2,9.895816803E0,9.897321921E0
6.214229500E1,-1.836491376E-1,9.272187948E-2,9.881460190E0,9.883601562E0
6.214470937E1,-1.621137410E-1,8.075776696E-2,9.888638496E0,9.890296962E0
6.214712375E1,-1.597209126E-1,5.443671346E-2,9.881460190E0,9.882900870E0
6.214953807E1,-1.525424421E-1,9.032905847E-2,9.869496346E0,9.871088423E0
6.215195245E1,-1.477568001E-1,8.075776696E-2,9.893424034E0,9.894856897E0
6.215436677E1,-1.764706671E-1,9.511470050E-2,9.898209572E0,9.900239463E0
6.215678109E1,-1.692921966E-1,5.922235921E-2,9.919745445E0,9.921366682E0
6.215919547E1,-1.429711580E-1,8.075776696E-2,9.881460190E0,9.882824396E0
6.216160979E1,-1.692921966E-1,1.094716340E-1,9.891031265E0,9.893085635E0
6.216402416E1,-1.740778536E-1,7.118647546E-2,9.886245728E0,9.888034446E0
6.216643849E1,-1.668993831E-1,8.075776696E-2,9.867103577E0,9.868845435E0
6.216885286E1,-1.573280841E-1,6.161518395E-2,9.879067421E0,9.880512217E0
6.217126718E1,-1.740778536E-1,4.965107143E-2,9.876674652E0,9.878333387E0
6.217368156E1,-1.525424421E-1,5.922235921E-2,9.879067421E0,9.880422541E0
6.217609588E1,-1.573280841E-1,9.272187948E-2,9.888638496E0,9.890324605E0
6.217851026E1,-1.764706671E-1,8.554340899E-2,9.869496346E0,9.871444559E0
6.218092458E1,-1.716850251E-1,9.511470050E-2,9.883852959E0,9.885801529E0
6.218333896E1,-1.645065546E-1,1.046859920E-1,9.871889114E0,9.873814676E0
6.218575328E1,-1.716850251E-1,8.315058798E-2,9.883852959E0,9.885693657E0
6.218816765E1,-1.692921966E-1,7.597211748E-2,9.879067421E0,9.880809922E0
6.219058198E1,-1.668993831E-1,6.161518395E-2,9.888638496E0,9.890238781E0
6.219299635E1,-2.003988922E-1,4.486542568E-2,9.895816803E0,9.897947404E0
6.219541067E1,-1.980060786E-1,5.682953820E-2,9.893424034E0,9.895568459E0
6.219782505E1,-1.525424421E-1,6.640082598E-2,9.876674652E0,9.878075746E0
6.220023937E1,-1.740778536E-1,6.400800496E-2,9.881460190E0,9.883200676E0
6.220265375E1,-1.716850251E-1,5.204389244E-2,9.862318039E0,9.863949585E0
6.220506807E1,-1.908276081E-1,4.965107143E-2,9.888638496E0,9.890604214E0
6.220748245E1,-1.668993831E-1,7.357929647E-2,9.888638496E0,9.890320552E0
6.220989677E1,-1.645065546E-1,6.400800496E-2,9.891031265E0,9.892606275E0
6.221231114E1,-1.597209126E-1,9.511470050E-2,9.883852959E0,9.885600988E0
6.221472547E1,-1.645065546E-1,6.640082598E-2,9.883852959E0,9.885444896E0
6.221713984E1,-1.908276081E-1,8.315058798E-2,9.895816803E0,9.898005829E0
6.221955416E1,-1.860419661E-1,8.315058798E-2,9.893424034E0,9.895522460E0
6.222196854E1,-2.027917206E-1,7.836493850E-2,9.881460190E0,9.883851528E0
6.222438286E1,-2.195414752E-1,6.879365444E-2,9.869496346E0,9.872177528E0
6.222679724E1,-1.692921966E-1,8.075776696E-2,9.879067421E0,9.880847877E0
6.222921156E1,-1.549352705E-1,4.486542568E-2,9.876674652E0,9.877991700E0
6.223162593E1,-1.477568001E-1,6.400800496E-2,9.879067421E0,9.880379659E0
6.223404026E1,-1.980060786E-1,6.400800496E-2,9.888638496E0,9.890827809E0
6.223645463E1,-1.860419661E-1,5.682953820E-2,9.881460190E0,9.883374762E0
6.223886896E1,-1.812563092E-1,9.272187948E-2,9.891031265E0,9.893126436E0
6.224128333E1,-1.645065546E-1,8.554340899E-2,9.867103577E0,9.868845580E0
6.224369765E1,-1.477568001E-1,6.161518395E-2,9.881460190E0,9.882756902E0
6.224611203E1,-1.692921966E-1,8.075776696E-2,9.907781601E0,9.909556898E0
6.224852635E1,-1.740778536E-1,7.357929647E-2,9.891031265E0,9.892836626E0
6.225094073E1,-1.764706671E-1,9.032905847E-2,9.883852959E0,9.885840912E0
6.225335505E1,-1.788634956E-1,9.272187948E-2,9.891031265E0,9.893082886E0
6.225576942E1,-1.716850251E-1,6.400800496E-2,9.900602341E0,9.902297687E0
6.225818375E1,-1.932204217E-1,7.836493850E-2,9.874281883E0,9.876483074E0
6.226059812E1,-1.740778536E-1,6.640082598E-2,9.881460190E0,9.883216463E0
6.226301244E1,-1.812563092E-1,5.443671346E-2,9.895816803E0,9.897626352E0
6.226542682E1,-1.668993831E-1,5.682953820E-2,9.881460190E0,9.883032960E0
6.226784114E1,-2.027917206E-1,5.204389244E-2,9.879067421E0,9.881285653E0
6.227025552E1,-1.788634956E-1,7.118647546E-2,9.876674652E0,9.878550594E0
6.227266984E1,-1.716850251E-1,4.725824669E-2,9.874281883E0,9.875887393E0
6.227508422E1,-1.501496136E-1,6.879365444E-2,9.876674652E0,9.878055459E0
6.227749854E1,-1.764706671E-1,7.118647546E-2,9.879067421E0,9.880899884E0
6.227991291E1,-1.692921966E-1,6.400800496E-2,9.895816803E0,9.897471751E0
6.228232724E1,-1.812563092E-1,7.357929647E-2,9.879067421E0,9.881004042E0
6.228474161E1,-1.597209126E-1,5.443671346E-2,9.900602341E0,9.902040236E0
6.228715593E1,-1.980060786E-1,7.118647546E-2,9.883852959E0,9.886092415E0
6.228957031E1,-1.812563092E-1,8.075776696E-2,9.881460190E0,9.883452390E0
6.229198463E1,-2.027917206E-1,7.836493850E-2,9.888638496E0,9.891028099E0
6.229439896E1,-1.860419661E-1,7.836493850E-2,9.862318039E0,9.864383903E0
6.229681333E1,-1.597209126E-1,6.640082598E-2,9.874281883E0,9.875796806E0
6.229922765E1,-1.764706671E-1,8.075776696E-2,9.888638496E0,9.890542706E0
6.230164203E1,-1.645065546E-1,9.511470050E-2,9.876674652E0,9.878502488E0
6.230405635E1,-1.740778536E-1,1.022931710E-1,9.879067421E0,9.881130507E0
6.230647073E1,-1.573280841E-1,9.990034252E-2,9.888638496E0,9.890394508E0
6.230888505E1,-1.764706671E-1,8.793623000E-2,9.893424034E0,9.895388512E0
6.231129942E1,-1.549352705E-1,6.879365444E-2,9.876674652E0,9.878129362E0
6.231371375E1,-1.645065546E-1,8.075776696E-2,9.871889114E0,9.873589971E0
6.231612812E1,-2.051845491E-1,8.315058798E-2,9.895816803E0,9.898293030E0
6.231854245E1,-1.980060786E-1,1.046859920E-1,9.869496346E0,9.872037463E0
6.232095682E1,-1.860419661E-1,7.118647546E-2,9.891031265E0,9.893036875E0
6.232337114E1,-1.860419661E-1,8.315058798E-2,9.879067421E0,9.881168895E0
6.232578552E1,-1.812563092E-1,6.400800496E-2,9.895816803E0,9.897683622E0
6.232819984E1,-1.932204217E-1,8.075776696E-2,9.893424034E0,9.895640205E0
6.233061422E1,-1.764706671E-1,7.118647546E-2,9.862318039E0,9.864153614E0
6.233302854E1,-1.477568001E-1,5.204389244E-2,9.893424034E0,9.894664206E0
6.233544291E1,-1.860419661E-1,8.554340899E-2,9.883852959E0,9.885973831E0
6.233785724E1,-1.764706671E-1,1.022931710E-1,9.893424034E0,9.895526510E0
6.234027161E1,-1.764706671E-1,8.793623000E-2,9.879067421E0,9.881034753E0
6.234268593E1,-1.836491376E-1,8.315058798E-2,9.874281883E0,9.876339592E0
6.234510031E1,-1.692921966E-1,7.597211748E-2,9.874281883E0,9.876025229E0
6.234751463E1,-1.836491376E-1,7.597211748E-2,9.862318039E0,9.864320345E0
6.234992901E1,-1.692921966E-1,6.879365444E-2,9.886245728E0,9.887934415E0
6.235234333E1,-1.573280841E-1,5.204389244E-2,9.883852959E0,9.885242031E0
6.235475771E1,-1.597209126E-1,6.161518395E-2,9.891031265E0,9.892512658E0
6.235717203E1,-1.549352705E-1,5.204389244E-2,9.876674652E0,9.878026913E0
6.235958640E1,-1.908276081E-1,6.879365444E-2,9.871889114E0,9.873972981E0
6.236200073E1,-1.597209126E-1,6.879365444E-2,9.881460190E0,9.882990378E0
6.236441510E1,-1.884347796E-1,1.166501045E-1,9.893424034E0,9.895905923E0
6.236682942E1,-1.692921966E-1,1.094716340E-1,9.910174370E0,9.912224772E0
6.236924380E1,-1.477568001E-1,7.836493850E-2,9.876674652E0,9.878090672E0
6.237165812E1,-1.788634956E-1,4.965107143E-2,9.871889114E0,9.873634187E0
6.237407250E1,-2.027917206E-1,7.357929647E-2,9.883852959E0,9.886206942E0
6.237648682E1,-1.692921966E-1,3.768695518E-2,9.874281883E0,9.875804922E0
6.237890120E1,-1.668993831E-1,6.400800496E-2,9.869496346E0,9.871114959E0
6.238131552E1,-1.477568001E-1,8.554340899E-2,9.900602341E0,9.902074351E0
6.238372989E1,-1.668993831E-1,7.597211748E-2,9.879067421E0,9.880769215E0
6.238614422E1,-1.788634956E-1,9.990034252E-2,9.886245728E0,9.888368258E0
6.238855859E1,-1.908276081E-1,8.554340899E-2,9.874281883E0,9.876496118E0
6.239097291E1,-1.836491376E-1,5.922235921E-2,9.881460190E0,9.883344058E0
6.239338729E1,-1.692921966E-1,8.554340899E-2,9.859925270E0,9.861749533E0
6.239580161E1,-1.549352705E-1,8.793623000E-2,9.883852959E0,9.885458362E0
6.239821599E1,-1.716850251E-1,7.836493850E-2,9.881460190E0,9.883262229E0
6.240063031E1,-1.980060786E-1,6.161518395E-2,9.883852959E0,9.886028128E0
6.240304468E1,-1.668993831E-1,8.793623000E-2,9.874281883E0,9.876083783E0
6.240545901E1,-1.692921966E-1,5.922235921E-2,9.871889114E0,9.873518209E0
6.240787338E1,-1.740778536E-1,8.554340899E-2,9.895816803E0,9.897717463E0
6.241028770E1,-1.956132501E-1,9.272187948E-2,9.891031265E0,9.893399890E0
6.241270208E1,-1.980060786E-1,1.022931710E-1,9.883852959E0,9.886365339E0
6.241511640E1,-1.262213886E-1,9.032905847E-2,9.881460190E0,9.882679124E0
6.241753078E1,-1.549352705E-1,7.836493850E-2,9.881460190E0,9.882985454E0
6.241994510E1,-1.716850251E-1,7.836493850E-2,9.881460190E0,9.883262229E0
6.242235948E1,-1.812563092E-1,7.118647546E-2,9.871889114E0,9.873809602E0
6.242477380E1,-1.764706671E-1,3.290131316E-2,9.876674652E0,9.878305856E0
6.242718817E1,-1.764706671E-1,6.161518395E-2,9.876674652E0,9.878443223E0
6.242960250E1,-1.980060786E-1,6.640082598E-2,9.886245728E0,9.888451348E0
6.243201682E1,-1.860419661E-1,6.161518395E-2,9.900602341E0,9.902541833E0
6.243443120E1,-1.645065546E-1,4.725824669E-2,9.876674652E0,9.878157618E0
6.243684557E1,-1.716850251E-1,9.032905847E-2,9.871889114E0,9.873795105E0
6.243925989E1,-1.621137410E-1,1.310070455E-1,9.886245728E0,9.888442663E0
6.244167422E1,-1.764706671E-1,8.315058798E-2,9.883852959E0,9.885777927E0
6.244408859E1,-1.597209126E-1,7.357929647E-2,9.876674652E0,9.878240069E0
6.244650297E1,-1.764706671E-1,6.400800496E-2,9.888638496E0,9.890420124E0
6.244891729E1,-1.501496136E-1,7.836493850E-2,9.898209572E0,9.899658514E0
6.245133161E1,-1.884347796E-1,7.597211748E-2,9.862318039E0,9.864410602E0
6.245374599E1,-1.956132501E-1,9.272187948E-2,9.876674652E0,9.879046719E0
6.245616036E1,-1.501496136E-1,5.922235921E-2,9.883852959E0,9.885170788E0
6.245857468E1,-1.764706671E-1,8.075776696E-2,9.891031265E0,9.892935015E0
6.246098901E1,-1.812563092E-1,5.922235921E-2,9.879067421E0,9.880907562E0
6.246340338E1,-1.836491376E-1,5.682953820E-2,9.881460190E0,9.883330010E0
6.246581771E1,-1.932204217E-1,9.272187948E-2,9.891031265E0,9.893352868E0
6.246823208E1,-1.812563092E-1,4.247260094E-2,9.883852959E0,9.885606055E0
6.247064640E1,-1.812563092E-1,7.597211748E-2,9.883852959E0,9.885806741E0
6.247306078E1,-1.860419661E-1,6.640082598E-2,9.874281883E0,9.876257560E0
6.247547510E1,-2.099701911E-1,6.400800496E-2,9.881460190E0,9.883898016E0
6.247788948E1,-1.764706671E-1,7.836493850E-2,9.905388832E0,9.907270607E0
6.248030380E1,-1.740778536E-1,9.032905847E-2,9.895816803E0,9.897759981E0
6.248271817E1,-1.501496136E-1,8.793623000E-2,9.883852959E0,9.885384514E0
6.248513250E1,-1.621137410E-1,5.682953820E-2,9.883852959E0,9.885345708E0
6.248754687E1,-1.668993831E-1,4.486542568E-2,9.874281883E0,9.875794197E0
6.248996120E1,-2.099701911E-1,7.357929647E-2,9.893424034E0,9.895925450E0
6.249237557E1,-1.932204217E-1,7.357929647E-2,9.893424034E0,9.895584225E0
6.249478989E1,-1.836491376E-1,8.793623000E-2,9.891031265E0,9.893126871E0
6.249720427E1,-1.645065546E-1,9.511470050E-2,9.855138779E0,9.856970608E0
6.249961859E1,-1.956132501E-1,7.836493850E-2,9.869496346E0,9.871745728E0
6.250203297E1,-2.075773627E-1,7.836493850E-2,9.895816803E0,9.898303876E0
6.250444729E1,-1.645065546E-1,6.640082598E-2,9.883852959E0,9.885444896E0
6.250686166E1,-1.956132501E-1,6.640082598E-2,9.893424034E0,9.895580465E0
6.250927599E1,-1.956132501E-1,9.032905847E-2,9.888638496E0,9.890985552E0
6.251169036E1,-2.099701911E-1,9.750752151E-2,9.888638496E0,9.891348063E0
6.251410468E1,-1.884347796E-1,4.247260094E-2,9.886245728E0,9.888132593E0
6.251651906E1,-1.525424421E-1,7.836493850E-2,9.891031265E0,9.892517867E0
6.251893338E1,-1.597209126E-1,7.357929647E-2,9.898209572E0,9.899771584E0
6.252134776E1,-1.764706671E-1,8.793623000E-2,9.874281883E0,9.876250168E0
6.252376208E1,-1.740778536E-1,4.965107143E-2,9.886245728E0,9.887902857E0
6.252617646E1,-1.716850251E-1,5.443671346E-2,9.893424034E0,9.895063326E0
6.252859078E1,-1.956132501E-1,8.075776696E-2,9.881460190E0,9.883726111E0
6.253100515E1,-1.764706671E-1,7.118647546E-2,9.883852959E0,9.885684535E0
6.253341948E1,-2.099701911E-1,7.118647546E-2,9.898209572E0,9.900692285E0
6.253583385E1,-1.621137410E-1,9.750752151E-2,9.888638496E0,9.890447912E0
6.253824817E1,-1.860419661E-1,7.357929647E-2,9.879067421E0,9.881092988E0
6.254066255E1,-1.884347796E-1,8.315058798E-2,9.891031265E0,9.893175485E0
6.254307687E1,-1.525424421E-1,1.070788130E-1,9.883852959E0,9.885609965E0
6.254549125E1,-1.381855011E-1,7.597211748E-2,9.881460190E0,9.882718375E0
6.254790557E1,-1.764706671E-1,6.879365444E-2,9.886245728E0,9.888059923E0
6.255031995E1,-1.477568001E-1,5.443671346E-2,9.898209572E0,9.899462013E0
6.255273427E1,-1.788634956E-1,6.400800496E-2,9.879067421E0,9.880893800E0
6.255514864E1,-1.668993831E-1,7.836493850E-2,9.902996063E0,9.904712388E0
6.255756297E1,-1.525424421E-1,9.032905847E-2,9.886245728E0,9.887835108E0
6.255997734E1,-1.956132501E-1,9.272187948E-2,9.862318039E0,9.864693558E0
6.256239166E1,-1.836491376E-1,9.032905847E-2,9.840782166E0,9.842910137E0
6.256480604E1,-1.764706671E-1,6.161518395E-2,9.855138779E0,9.856911214E0
6.256722036E1,-2.270190418E-1,6.400800496E-2,9.917352676E0,9.920157195E0
6.256963474E1,-1.645065546E-1,7.357929647E-2,9.881460190E0,9.883103349E0
6.257204906E1,-1.333998591E-1,8.793623000E-2,9.883852959E0,9.885144289E0
6.257446343E1,-1.956132501E-1,1.070788130E-1,9.907781601E0,9.910290948E0
6.257687776E1,-1.860419661E-1,7.118647546E-2,9.910174370E0,9.912176107E0
6.257929213E1,-1.405783296E-1,6.161518395E-2,9.898209572E0,9.899399549E0
6.258170646E1,-1.884347796E-1,4.486542568E-2,9.922138214E0,9.924028784E0
6.258412083E1,-2.509472668E-1,9.990034252E-2,9.910174370E0,9.913854480E0
6.258653515E1,-2.027917206E-1,8.075776696E-2,9.924530983E0,9.926931124E0
6.258894948E1,-2.318046987E-1,7.836493850E-2,9.917352676E0,9.920370890E0
6.259136385E1,-1.932204217E-1,9.032905847E-2,9.905388832E0,9.907684966E0
6.259377823E1,-1.764706671E-1,1.046859920E-1,9.917352676E0,9.919475045E0
6.259619255E1,-1.453639716E-1,6.161518395E-2,9.891031265E0,9.892291272E0
6.259860692E1,-1.740778536E-1,5.682953820E-2,9.905388832E0,9.907081337E0
6.260102125E1,-1.477568001E-1,7.118647546E-2,9.905388832E0,9.906746565E0
6.260343562E1,-1.214357466E-1,6.879365444E-2,9.898209572E0,9.899193499E0
6.260584994E1,-1.262213886E-1,5.922235921E-2,9.857531548E0,9.858517502E0
6.260826427E1,-9.272187948E-2,1.022931710E-1,9.845567703E0,9.846535667E0
6.261067864E1,-1.310070455E-1,5.682953820E-2,9.835996628E0,9.837033196E0
6.261309302E1,-1.070788130E-1,5.443671346E-2,9.828818321E0,9.829552320E0
6.261550734E1,-1.070788130E-1,5.204389244E-2,9.840782166E0,9.841502328E0
6.261792172E1,-8.315058798E-2,5.204389244E-2,9.845567703E0,9.846056367E0
6.262033604E1,-9.990034252E-2,5.204389244E-2,9.833603859E0,9.834249005E0
6.262275036E1,-1.070788130E-1,4.965107143E-2,9.800104141E0,9.800814878E0
6.262516474E1,-1.214357466E-1,4.007977992E-2,9.833603859E0,9.834435311E0
6.262757906E1,-9.990034252E-2,5.204389244E-2,9.795318604E0,9.795966271E0
6.262999343E1,-1.333998591E-1,6.580262445E-3,9.824032784E0,9.824940659E0
6.263240776E1,-1.692921966E-1,7.597211748E-2,9.852746010E0,9.854493165E0
6.263482213E1,-1.501496136E-1,4.965107143E-2,9.893424034E0,9.894687931E0
6.263723646E1,-1.668993831E-1,8.973085321E-3,9.910174370E0,9.911583726E0
6.263965083E1,-1.884347796E-1,4.007977992E-2,9.879067421E0,9.880945661E0
6.264206515E1,-2.461616248E-1,7.597211748E-2,9.905388832E0,9.908738327E0
6.264447953E1,-1.405783296E-1,3.529413417E-2,9.905388832E0,9.906449205E0
6.264689385E1,-1.932204217E-1,1.166501045E-1,9.931709290E0,9.934273541E0
6.264930823E1,-3.155534863E-1,1.118644550E-1,9.924530983E0,9.930176378E0
6.265172255E1,-2.581257522E-1,1.022931710E-1,1.001306534E1,1.001691421E1
